dominant_peer_ratio,seed,policy_id,total_requests,mean_latency_ms,migration_count,self_service_fraction,mean_remote_rtt_ms,total_served_ms,total_migration_rtt_ms,combined_ms_alpha1
0.4,15,lowest_rtt_w50,3022,78.368032,298,0.059563,81.204853,236828.191218,22373.915210,259202.106428
0.4,15,lowest_rtt_w100,3022,76.836799,157,0.065850,80.112223,232200.805844,9610.161232,241810.967076
0.4,15,oracle_a1,3022,25.861818,1357,0.377565,38.336212,78154.415110,38119.535687,116273.950797
0.4,16,static,3097,90.161754,0,0.051663,92.964574,279230.953163,0.000000,279230.953163
0.4,16,nearest,3097,96.320082,5,0.051017,99.390709,298303.294298,504.173724,298807.468022
0.4,16,proposed_d0.0,3097,75.287606,378,0.275105,101.100988,233165.717329,37979.381775,271145.099104
0.4,16,proposed_d0.25,3097,77.535633,232,0.251857,100.964115,240127.854416,23378.381175,263506.235591
0.4,16,proposed_d1.0,3097,79.303662,180,0.224734,99.712387,245603.441535,17706.301863,263309.743398
0.4,16,lowest_rtt_w10,3097,73.203924,905,0.134324,82.252351,226712.552321,59414.117738,286126.670059
0.4,16,lowest_rtt_w20,3097,74.877190,605,0.110107,81.894287,231894.656235,38279.754291,270174.410526
0.4,16,lowest_rtt_w50,3097,78.861884,357,0.087181,84.202778,244235.254108,23099.058057,267334.312165
0.4,16,lowest_rtt_w100,3097,81.371830,203,0.068776,85.233896,252008.556736,14035.764497,266044.321233
0.4,16,oracle_a1,3097,22.886948,1462,0.388118,34.135556,70880.879392,40238.867757,111119.747149
0.4,17,static,2945,112.822188,0,0.044143,115.940086,332261.342266,0.000000,332261.342266
0.4,17,nearest,2945,91.052428,4,0.039728,92.736705,268149.400601,392.637675,268542.038276
0.4,17,proposed_d0.0,2945,76.424808,398,0.262818,100.958572,225071.059721,39732.699196,264803.758917
0.4,17,proposed_d0.25,2945,78.050452,238,0.242445,100.389324,229858.582212,24308.063969,254166.646181
0.4,17,proposed_d1.0,2945,81.451154,188,0.222750,102.220904,239873.649563,20449.267416,260322.916979
0.4,17,lowest_rtt_w10,2945,67.206058,809,0.108998,73.182866,197921.840086,46958.394888,244880.234974
0.4,17,lowest_rtt_w20,2945,67.751269,483,0.070628,70.748077,199527.486632,24829.340603,224356.827235
0.4,17,lowest_rtt_w50,2945,67.980262,236,0.042105,68.880493,200201.871896,11885.948519,212087.820415
0.4,17,lowest_rtt_w100,2945,67.432420,107,0.059423,69.566238,198588.478070,4654.358371,203242.836441
0.4,17,oracle_a1,2945,24.544156,1307,0.354499,34.925060,72282.538126,33123.097480,105405.635606
0.4,18,static,3040,102.436993,0,0.054276,106.201203,311408.458602,0.000000,311408.458602
0.4,18,nearest,3040,101.234284,40,0.055592,105.075661,307752.223125,6346.862802,314099.085927
0.4,18,proposed_d0.0,3040,77.660948,374,0.268421,103.421439,236089.281402,38449.937873,274539.219275
0.4,18,proposed_d0.25,3040,81.175321,243,0.244737,104.831435,246772.974586,26441.076368,273214.050954
0.4,18,proposed_d1.0,3040,84.535888,198,0.215461,105.202977,256989.099995,21025.960714,278015.060709
0.4,18,lowest_rtt_w10,3040,74.102506,936,0.116447,81.605219,225271.617705,58359.156124,283630.773829
0.4,18,lowest_rtt_w20,3040,77.307122,714,0.087500,82.528352,235013.649637,43573.303098,278586.952735
0.4,18,lowest_rtt_w50,3040,80.633584,359,0.050987,82.858265,245126.095147,21767.316081,266893.411228
0.4,18,lowest_rtt_w100,3040,80.292754,209,0.056908,83.017081,244089.971151,11415.192502,255505.163653
0.4,18,oracle_a1,3040,22.310806,1488,0.359868,31.729111,67824.850754,36002.325030,103827.175784
0.4,19,static,2979,107.330509,0,0.054381,111.387854,319737.584896,0.000000,319737.584896
0.4,19,nearest,2979,102.185540,16,0.048003,105.237208,304410.723191,686.408051,305097.131242
0.4,19,proposed_d0.0,2979,81.979781,344,0.276603,110.561377,244217.768437,38552.131556,282769.899993
0.4,19,proposed_d0.25,2979,85.534473,224,0.251427,111.591567,254807.194654,26721.746062,281528.940716
0.4,19,proposed_d1.0,2979,89.012782,191,0.222894,111.970228,265169.077386,23075.910212,288244.987598
0.4,19,lowest_rtt_w10,2979,74.150742,776,0.102383,80.380351,220895.059313,48436.910125,269331.969438
0.4,19,lowest_rtt_w20,2979,74.466501,474,0.083585,79.076083,221835.707278,29494.415225,251330.122503
0.4,19,lowest_rtt_w50,2979,75.602700,177,0.057402,78.084915,225220.442302,10947.134074,236167.576376
0.4,19,lowest_rtt_w100,2979,71.646770,66,0.055723,73.756747,213435.728407,3336.066649,216771.795056
0.4,19,oracle_a1,2979,23.067317,1528,0.336690,31.760900,68717.537455,34569.864754,103287.402209
0.4,20,static,3045,105.547360,0,0.051888,109.214309,321391.710069,0.000000,321391.710069
0.4,20,nearest,3045,103.969626,33,0.055829,107.999134,316587.511627,2949.911125,319537.422752
0.4,20,proposed_d0.0,3045,78.450072,400,0.256814,102.868082,238880.468630,39627.828070,278508.296700
0.4,20,proposed_d0.25,3045,81.374217,238,0.230542,103.155992,247784.490003,23323.810415,271108.300418
0.4,20,proposed_d1.0,3045,83.796424,196,0.209852,103.520412,255160.110755,19944.009640,275104.120395
0.4,20,lowest_rtt_w10,3045,77.224727,935,0.121182,85.597643,235149.292215,69192.909128,304342.201343
0.4,20,lowest_rtt_w20,3045,78.901337,601,0.099836,85.430343,240254.571199,47037.547276,287292.118475
0.4,20,lowest_rtt_w50,3045,82.747942,313,0.061084,86.001219,251967.484518,26238.685298,278206.169816
0.4,20,lowest_rtt_w100,3045,82.415952,172,0.056158,85.200618,250956.574782,16965.674076,267922.248858
0.4,20,oracle_a1,3045,26.146362,1359,0.390476,39.615125,79615.672715,41758.722639,121374.395354
0.4,21,static,3058,109.877178,0,0.049379,113.480705,336004.410062,0.000000,336004.410062
0.4,21,nearest,3058,99.205785,22,0.048398,102.149584,303371.289619,1493.935382,304865.225001
0.4,21,proposed_d0.0,3058,80.662098,402,0.274362,108.404098,246664.694260,42748.826163,289413.520423
0.4,21,proposed_d0.25,3058,86.153254,240,0.241334,110.922694,263456.650942,27480.057324,290936.708266
0.4,21,proposed_d1.0,3058,88.983955,201,0.210922,110.234950,272112.934065,23031.764047,295144.698112
0.4,21,lowest_rtt_w10,3058,74.644456,861,0.123937,82.921518,228262.746717,58619.960893,286882.707610
0.4,21,lowest_rtt_w20,3058,77.816937,600,0.100065,84.247164,237964.194694,41776.037678,279740.232372
0.4,21,lowest_rtt_w50,3058,82.772385,378,0.058208,85.764567,253117.952222,26753.760790,279871.713012
0.4,21,lowest_rtt_w100,3058,84.012184,228,0.066383,87.843523,256909.259389,14758.651076,271667.910465
0.4,21,oracle_a1,3058,24.912147,1397,0.383257,37.150236,76181.344243,40149.392088,116330.736331
0.4,22,static,3009,98.048249,0,0.052841,101.406730,295027.179808,0.000000,295027.179808
0.4,22,nearest,3009,96.533451,6,0.056830,100.229441,290469.152887,591.783727,291060.936614
0.4,22,proposed_d0.0,3009,79.877599,394,0.261216,105.413268,240351.695120,41935.746906,282287.442026
0.4,22,proposed_d0.25,3009,82.746204,237,0.239282,106.144747,248983.326507,25467.912847,274451.239354
0.4,22,proposed_d1.0,3009,86.695383,190,0.208375,106.989256,260866.407324,20598.738760,281465.146084
0.4,22,lowest_rtt_w10,3009,74.671808,849,0.124958,83.049552,224687.470630,55325.083440,280012.554070
0.4,22,lowest_rtt_w20,3009,77.708996,551,0.089398,83.141740,233826.367925,34177.900453,268004.268378
0.4,22,lowest_rtt_w50,3009,82.909615,332,0.048189,85.005946,249475.030266,23575.548983,273050.579249
0.4,22,lowest_rtt_w100,3009,86.977850,233,0.049518,89.405018,261716.351469,17130.419538,278846.771007
0.4,22,oracle_a1,3009,23.962918,1546,0.351612,33.873101,72104.420202,38832.252578,110936.672780
0.4,23,static,3060,102.218905,0,0.047712,105.240168,312789.849872,0.000000,312789.849872
0.4,23,nearest,3060,93.836069,5,0.055229,97.204556,287138.371921,496.613844,287634.985765
0.4,23,proposed_d0.0,3060,78.903221,370,0.266340,104.821316,241443.854948,39838.330050,281282.184998
0.4,23,proposed_d0.25,3060,81.556669,234,0.245752,105.478080,249563.408016,26254.149829,275817.557845
0.4,23,proposed_d1.0,3060,83.536212,187,0.218301,104.306359,255620.809609,20576.503223,276197.312832
0.4,23,lowest_rtt_w10,3060,72.520612,830,0.122549,80.369859,221913.071829,51962.696005,273875.767834
0.4,23,lowest_rtt_w20,3060,72.091960,533,0.081046,76.273612,220601.396687,33886.726695,254488.123382
0.4,23,lowest_rtt_w50,3060,73.922532,206,0.051961,75.864511,226202.946483,13040.419286,239243.365769
0.4,23,lowest_rtt_w100,3060,76.154316,142,0.058170,78.734284,233032.206607,8833.829024,241866.035631
0.4,23,oracle_a1,3060,24.083069,1355,0.401634,36.905620,73694.191056,39409.829462,113104.020518
0.4,24,static,2894,98.062065,0,0.042502,100.326097,283791.615725,0.000000,283791.615725
0.4,24,nearest,2894,97.867048,44,0.043193,100.194741,283227.237581,2513.103998,285740.341579
0.4,24,proposed_d0.0,2894,79.481223,357,0.263303,105.173855,230018.658204,37047.526633,267066.184837
0.4,24,proposed_d0.25,2894,81.486413,227,0.240152,104.608313,235821.679572,23910.137946,259731.817518
0.4,24,proposed_d1.0,2894,84.359296,188,0.213545,104.722233,244135.802997,20584.894300,264720.697297
0.4,24,lowest_rtt_w10,2894,77.042440,931,0.131652,86.419746,222960.821747,60525.548342,283486.370089
0.4,24,lowest_rtt_w20,2894,80.220786,634,0.098134,86.732166,232158.953805,43636.329594,275795.283399
0.4,24,lowest_rtt_w50,2894,83.612822,342,0.061161,86.929520,241975.505784,25138.472686,267113.978470
0.4,24,lowest_rtt_w100,2894,87.176046,270,0.070145,91.601441,252287.478377,21699.985464,273987.463841
0.4,24,oracle_a1,2894,26.326137,1303,0.399793,40.529558,76187.841497,40964.202303,117152.043800
0.4,25,static,2903,98.583496,0,0.039270,100.531333,286187.887923,0.000000,286187.887923
0.4,25,nearest,2903,94.993755,5,0.044092,97.283197,275766.872079,444.651086,276211.523165
0.4,25,proposed_d0.0,2903,80.126988,383,0.245952,103.610163,232608.647229,40654.452278,273263.099507
0.4,25,proposed_d0.25,2903,84.188385,247,0.215295,104.737876,244398.880506,27260.296223,271659.176729
0.4,25,proposed_d1.0,2903,86.223735,212,0.197038,104.891249,250307.502441,23595.872922,273903.375363
0.4,25,lowest_rtt_w10,2903,74.910195,880,0.114364,82.325281,217464.297130,59066.183667,276530.480797
0.4,25,lowest_rtt_w20,2903,75.951656,584,0.080606,80.435241,220487.658039,36144.141258,256631.799297
0.4,25,lowest_rtt_w50,2903,78.582856,307,0.054082,80.961410,228126.031580,17509.960787,245635.992367
0.4,25,lowest_rtt_w100,2903,80.518116,183,0.051671,82.796255,233744.091263,9958.131505,243702.222768
0.4,25,oracle_a1,2903,25.182879,1307,0.375474,37.120738,73105.897148,38527.448130,111633.345278
0.4,26,static,3057,108.191590,0,0.046778,111.402777,330741.691371,0.000000,330741.691371
0.4,26,nearest,3057,111.558269,4,0.043507,114.541596,341033.628068,430.321639,341463.949707
0.4,26,proposed_d0.0,3057,83.660116,371,0.261040,110.506850,255748.973775,40260.998221,296009.971996
0.4,26,proposed_d0.25,3057,86.373937,240,0.237815,110.700053,264045.124201,25950.724823,289995.849024
0.4,26,proposed_d1.0,3057,87.902899,199,0.213935,109.282215,268719.163254,20619.097504,289338.260758
0.4,26,lowest_rtt_w10,3057,80.045581,913,0.121361,88.825518,244699.342637,62109.001906,306808.344543
0.4,26,lowest_rtt_w20,3057,81.173318,577,0.093556,87.344941,248146.831914,36324.803520,284471.635434
0.4,26,lowest_rtt_w50,3057,88.640067,315,0.054956,91.678326,270972.684879,19911.351707,290884.036586
0.4,26,lowest_rtt_w100,3057,91.136732,205,0.052339,94.059713,278604.988324,12192.821887,290797.810211
0.4,26,oracle_a1,3057,25.362034,1479,0.333006,35.025864,77531.736433,39601.400807,117133.137240
0.4,27,static,2968,104.689319,0,0.050876,108.193788,310717.899562,0.000000,310717.899562
0.4,27,nearest,2968,102.918774,18,0.057951,107.126939,305462.922461,1726.305104,307189.227565
0.4,27,proposed_d0.0,2968,81.746645,376,0.256739,107.292858,242624.043717,41563.209536,284187.253253
0.4,27,proposed_d0.25,2968,84.441337,239,0.228774,106.896412,250621.887758,26958.564934,277580.452692
0.4,27,proposed_d1.0,2968,87.075635,202,0.202830,106.722098,258440.484173,22397.752811,280838.236984
0.4,27,lowest_rtt_w10,2968,73.836020,860,0.122305,81.846183,219145.306224,59219.944891,278365.251115
0.4,27,lowest_rtt_w20,2968,74.369596,512,0.094003,79.878379,220728.960158,34584.323849,255313.284007
0.4,27,lowest_rtt_w50,2968,75.185887,197,0.062332,78.050921,223151.712370,13484.767661,236636.480031
0.4,27,lowest_rtt_w100,2968,77.191632,110,0.068733,80.741232,229104.764553,7466.625966,236571.390519
0.4,27,oracle_a1,2968,25.562980,1332,0.400270,39.289284,75870.925758,38291.473463,114162.399221
0.4,28,static,3014,113.864228,0,0.049104,117.640887,343186.781905,0.000000,343186.781905
0.4,28,nearest,3014,109.616906,14,0.064698,115.061140,330385.354959,1368.413416,331753.768375
0.4,28,proposed_d0.0,3014,81.311056,384,0.254811,106.430776,245071.522689,42148.800073,287220.322762
0.4,28,proposed_d0.25,3014,82.778727,249,0.230922,105.033254,249495.082460,27946.087752,277441.170212
0.4,28,proposed_d1.0,3014,86.369530,211,0.206370,106.308429,260317.762835,24263.487804,284581.250639
0.4,28,lowest_rtt_w10,3014,67.580549,787,0.100199,72.883398,203687.775568,48987.850087,252675.625655
0.4,28,lowest_rtt_w20,3014,68.054742,436,0.068348,70.900638,205116.992337,27627.498252,232744.490589
0.4,28,lowest_rtt_w50,3014,68.482560,222,0.047445,69.793952,206406.435783,15128.552170,221534.987953
0.4,28,lowest_rtt_w100,3014,69.344764,164,0.048109,70.748386,209005.120164,10796.783421,219801.903585
0.4,28,oracle_a1,3014,23.206395,1459,0.331785,31.735887,69944.075806,35622.189150,105566.264956
0.4,29,static,3063,94.170863,0,0.049625,96.983632,288445.353691,0.000000,288445.353691
0.4,29,nearest,3063,93.654814,4,0.057134,97.208690,286864.695577,352.543663,287217.239240
0.4,29,proposed_d0.0,3063,75.445150,377,0.271303,100.789648,231088.495182,37169.898220,268258.393402
0.4,29,proposed_d0.25,3063,78.143252,227,0.247470,101.182985,239352.779392,22869.346038,262222.125430
0.4,29,proposed_d1.0,3063,80.920621,185,0.224943,101.825552,247859.860800,18970.070600,266829.931400
0.4,29,lowest_rtt_w10,3063,71.505250,860,0.118511,78.849845,219020.582219,57358.777119,276379.359338
0.4,29,lowest_rtt_w20,3063,72.434931,587,0.088149,77.243893,221868.194235,37650.463628,259518.657863
0.4,29,lowest_rtt_w50,3063,72.981696,226,0.062357,75.702275,223542.934417,16702.585844,240245.520261
0.4,29,lowest_rtt_w100,3063,76.973093,125,0.049951,78.914977,235768.583135,8406.016480,244174.599615
0.4,29,oracle_a1,3063,23.047032,1401,0.340516,31.914385,70593.058297,32968.534529,103561.592826
0.4,30,static,2933,103.548068,0,0.048074,106.676391,303706.483596,0.000000,303706.483596
0.4,30,nearest,2933,98.632970,12,0.046369,101.331606,289290.500937,1199.928233,290490.429170
0.4,30,proposed_d0.0,2933,85.293294,361,0.248892,110.893886,250165.230521,40888.605639,291053.836160
0.4,30,proposed_d0.25,2933,89.332467,265,0.222639,112.344792,262012.124755,30510.210790,292522.335545
0.4,30,proposed_d1.0,2933,92.028483,215,0.206955,113.522588,269919.540140,25760.591049,295680.131189
0.4,30,lowest_rtt_w10,2933,80.173277,868,0.103989,87.245899,235148.222568,61915.865823,297064.088391
0.4,30,lowest_rtt_w20,2933,78.788119,505,0.087283,84.131324,231085.553615,38103.325761,269188.879376
0.4,30,lowest_rtt_w50,2933,82.232201,250,0.050801,84.526238,241187.045477,23479.623913,264666.669390
0.4,30,lowest_rtt_w100,2933,86.659624,182,0.053529,89.447650,254172.677474,17066.594078,271239.271552
0.4,30,oracle_a1,2933,29.382358,1244,0.374702,43.790870,86178.455483,43660.979123,129839.434606
0.3,1,static,3072,93.788956,0,0.051432,96.765846,288119.673824,0.000000,288119.673824
0.3,1,nearest,3072,97.757261,25,0.046224,100.398057,300310.306056,4199.591890,304509.897946
0.3,1,proposed_d0.0,3072,81.125394,511,0.177734,96.228507,249217.208985,48214.121349,297431.330334
0.3,1,proposed_d0.25,3072,81.706166,294,0.169271,95.947235,251001.342841,28172.950415,279174.293256
0.3,1,proposed_d1.0,3072,82.357561,234,0.152669,94.836122,253002.426691,21539.088780,274541.515471
0.3,1,lowest_rtt_w10,3072,73.053371,960,0.080729,77.293185,224419.954397,66015.732148,290435.686545
0.3,1,lowest_rtt_w20,3072,73.752674,641,0.079102,77.915947,226568.213582,44567.814323,271136.027905
0.3,1,lowest_rtt_w50,3072,76.139086,336,0.069336,79.662565,233899.273078,26286.934284,260186.207362
0.3,1,lowest_rtt_w100,3072,74.721159,208,0.076172,78.717196,229543.400954,15593.388309,245136.789263
0.3,1,oracle_a1,3072,24.653691,1540,0.320964,33.361524,75736.139318,40087.260881,115823.400199
0.3,2,static,3076,97.769887,0,0.052016,101.024750,300740.171692,0.000000,300740.171692
0.3,2,nearest,3076,90.197707,5,0.046164,92.466308,277448.147876,505.132572,277953.280448
0.3,2,proposed_d0.0,3076,88.712618,603,0.173927,104.969703,272880.014056,65213.482475,338093.496531
0.3,2,proposed_d0.25,3076,90.702866,339,0.164499,106.167322,279002.017122,36209.731592,315211.748714
0.3,2,proposed_d1.0,3076,92.692128,244,0.154096,107.213292,285120.985820,26666.585336,311787.571156
0.3,2,lowest_rtt_w10,3076,77.903215,935,0.080624,82.559508,239630.289645,56925.442242,296555.731887
0.3,2,lowest_rtt_w20,3076,77.769716,577,0.062419,80.814025,239219.647668,33014.716677,272234.364345
0.3,2,lowest_rtt_w50,3076,75.985010,288,0.046489,77.592189,233729.889470,18616.792684,252346.682154
0.3,2,lowest_rtt_w100,3076,75.262967,136,0.051040,77.203455,231508.886336,8460.062115,239968.948451
0.3,2,oracle_a1,3076,27.220283,1476,0.300390,36.049066,83729.590497,39041.917851,122771.508348
0.3,3,static,2993,95.747137,0,0.046442,98.312957,286571.180522,0.000000,286571.180522
0.3,3,nearest,2993,93.096869,5,0.050117,95.903246,278638.927863,366.621124,279005.548987
0.3,3,proposed_d0.0,2993,87.480903,621,0.157701,101.485261,261830.343843,64844.290441,326674.634284
0.3,3,proposed_d0.25,2993,88.853652,355,0.148680,102.022363,265938.980531,36172.806537,302111.787068
0.3,3,proposed_d1.0,2993,91.402122,271,0.132643,103.074173,273566.551922,29039.098907,302605.650829
0.3,3,lowest_rtt_w10,2993,84.106523,1050,0.082526,89.491924,251730.824268,76952.738854,328683.563122
0.3,3,lowest_rtt_w20,2993,84.445994,717,0.068493,88.508200,252746.861054,50452.807204,303199.668258
0.3,3,lowest_rtt_w50,2993,86.373555,441,0.067491,90.480132,258516.049100,31222.151153,289738.200253
0.3,3,lowest_rtt_w100,2993,86.309874,280,0.054795,89.197403,258325.452795,19087.996023,277413.448818
0.3,3,oracle_a1,2993,26.534681,1473,0.318076,35.978589,79418.300648,39486.012070,118904.312718
0.3,4,static,2947,101.992923,0,0.050221,105.280152,300573.144451,0.000000,300573.144451
0.3,4,nearest,2947,100.367025,4,0.051239,103.679408,295781.624104,350.263260,296131.887364
0.3,4,proposed_d0.0,2947,86.626035,521,0.173057,102.336038,255286.923872,51571.397355,306858.321227
0.3,4,proposed_d0.25,2947,89.044640,314,0.156091,103.144573,262414.553376,31724.017104,294138.570480
0.3,4,proposed_d1.0,2947,90.431532,229,0.143875,103.292796,266501.724287,23324.584567,289826.308854
0.3,4,lowest_rtt_w10,2947,85.501222,992,0.084832,91.241417,251972.101639,75572.901024,327545.002663
0.3,4,lowest_rtt_w20,2947,86.285929,678,0.078385,91.454577,254284.632222,48117.002089,302401.634311
0.3,4,lowest_rtt_w50,2947,88.617152,396,0.056668,91.820412,261154.745561,27455.380440,288610.126001
0.3,4,lowest_rtt_w100,2947,91.134600,261,0.055310,94.353329,268573.667664,22916.606673,291490.274337
0.3,4,oracle_a1,2947,23.543982,1651,0.309807,31.214413,69384.116385,41586.369570,110970.485955
0.3,5,static,2961,103.778164,0,0.057751,108.016181,307287.143917,0.000000,307287.143917
