sweep,knob_name,knob_value,seed,policy_id,total_requests,migration_count,total_served_ms,total_migration_rtt_ms,mean_migration_rtt_ms,migration_bytes_total,mean_migration_bytes_per_migration,combined_ms_alpha0.5,combined_ms_alpha1,combined_ms_alpha2
ambiguity,dominant_peer_ratio,0.3,1,naive_target_aware,3072,511,249217.208985,48214.121349,94.352488,2093056,4096.000000,273324.269660,297431.330334,345645.451683
ambiguity,dominant_peer_ratio,0.3,1,engagement_g00_d0.0,3072,511,249217.208985,48214.121349,94.352488,2093056,4096.000000,273324.269660,297431.330334,345645.451683
ambiguity,dominant_peer_ratio,0.3,1,engagement_g00_d0.25,3072,294,251001.342841,28172.950415,95.826362,1204224,4096.000000,265087.818049,279174.293256,307347.243671
ambiguity,dominant_peer_ratio,0.3,1,engagement_g00_d0.5,3072,275,252686.435058,25690.379392,93.419561,1126400,4096.000000,265531.624754,278376.814450,304067.193842
ambiguity,dominant_peer_ratio,0.3,1,engagement_g00_d1.0,3072,234,253002.426691,21539.088780,92.047388,958464,4096.000000,263771.971081,274541.515471,296080.604251
ambiguity,dominant_peer_ratio,0.3,1,engagement_g00_d2.0,3072,187,256859.213369,17083.766515,91.357040,765952,4096.000000,265401.096627,273942.979884,291026.746399
ambiguity,dominant_peer_ratio,0.3,1,engagement_g00_d5.0,3072,87,275229.830501,7395.058464,85.000672,356352,4096.000000,278927.359733,282624.888965,290019.947429
ambiguity,dominant_peer_ratio,0.3,1,engagement_g00_d10.0,3072,16,309910.082000,1441.443123,90.090195,65536,4096.000000,310630.803562,311351.525123,312792.968246
ambiguity,dominant_peer_ratio,0.3,1,engagement_g05_d0.0,3072,72,268300.480452,6050.013002,84.027958,294912,4096.000000,271325.486953,274350.493454,280400.506456
ambiguity,dominant_peer_ratio,0.3,1,engagement_g05_d0.25,3072,68,269759.714261,5872.112242,86.354592,278528,4096.000000,272695.770382,275631.826503,281503.938745
ambiguity,dominant_peer_ratio,0.3,1,engagement_g05_d0.5,3072,66,268989.296302,5767.253233,87.382625,270336,4096.000000,271872.922919,274756.549535,280523.802768
ambiguity,dominant_peer_ratio,0.3,1,engagement_g05_d1.0,3072,64,270527.859991,5472.274481,85.504289,262144,4096.000000,273263.997232,276000.134472,281472.408953
ambiguity,dominant_peer_ratio,0.3,1,engagement_g05_d2.0,3072,58,271450.624986,4870.145354,83.968023,237568,4096.000000,273885.697663,276320.770340,281190.915694
ambiguity,dominant_peer_ratio,0.3,1,engagement_g05_d5.0,3072,26,287383.179107,1876.115667,72.158295,106496,4096.000000,288321.236941,289259.294774,291135.410441
ambiguity,dominant_peer_ratio,0.3,1,engagement_g05_d10.0,3072,1,309235.184389,114.818181,114.818181,4096,4096.000000,309292.593480,309350.002570,309464.820751
ambiguity,dominant_peer_ratio,0.3,1,oracle_a1,3072,1540,75736.139318,40087.260881,26.030689,6307840,4096.000000,95779.769758,115823.400199,155910.661080
ambiguity,dominant_peer_ratio,0.3,1,oracle_a0.5,3072,2303,46555.152086,83936.306382,36.446507,9433088,4096.000000,88523.305277,130491.458468,214427.764850
ambiguity,dominant_peer_ratio,0.3,1,oracle_a2,3072,958,104154.220278,19472.324549,20.326017,3923968,4096.000000,113890.382553,123626.544827,143098.869376
ambiguity,dominant_peer_ratio,0.3,2,static,3076,0,300740.171692,0.000000,,0,,300740.171692,300740.171692,300740.171692
ambiguity,dominant_peer_ratio,0.3,2,nearest,3076,5,277448.147876,505.132572,101.026514,20480,4096.000000,277700.714162,277953.280448,278458.413020
ambiguity,dominant_peer_ratio,0.3,2,naive_target_aware,3076,603,272880.014056,65213.482475,108.148395,2469888,4096.000000,305486.755294,338093.496531,403306.979006
ambiguity,dominant_peer_ratio,0.3,2,engagement_g00_d0.0,3076,603,272880.014056,65213.482475,108.148395,2469888,4096.000000,305486.755294,338093.496531,403306.979006
ambiguity,dominant_peer_ratio,0.3,2,engagement_g00_d0.25,3076,339,279002.017122,36209.731592,106.813368,1388544,4096.000000,297106.882918,315211.748714,351421.480306
ambiguity,dominant_peer_ratio,0.3,2,engagement_g00_d0.5,3076,291,279705.162167,30880.572353,106.118805,1191936,4096.000000,295145.448344,310585.734520,341466.306873
ambiguity,dominant_peer_ratio,0.3,2,engagement_g00_d1.0,3076,244,285120.985820,26666.585336,109.289284,999424,4096.000000,298454.278488,311787.571156,338454.156492
ambiguity,dominant_peer_ratio,0.3,2,engagement_g00_d2.0,3076,171,296781.688160,19031.470245,111.295148,700416,4096.000000,306297.423283,315813.158405,334844.628650
ambiguity,dominant_peer_ratio,0.3,2,engagement_g00_d5.0,3076,89,315985.078959,10231.003420,114.955095,364544,4096.000000,321100.580669,326216.082379,336447.085799
ambiguity,dominant_peer_ratio,0.3,2,engagement_g00_d10.0,3076,11,311124.841697,1083.162445,98.469313,45056,4096.000000,311666.422919,312208.004142,313291.166587
ambiguity,dominant_peer_ratio,0.3,2,engagement_g05_d0.0,3076,69,300824.802361,7761.971547,112.492341,282624,4096.000000,304705.788135,308586.773908,316348.745455
ambiguity,dominant_peer_ratio,0.3,2,engagement_g05_d0.25,3076,66,300681.721932,7582.961069,114.893350,270336,4096.000000,304473.202467,308264.683001,315847.644070
ambiguity,dominant_peer_ratio,0.3,2,engagement_g05_d0.5,3076,65,301034.892563,7429.227929,114.295814,266240,4096.000000,304749.506528,308464.120492,315893.348421
ambiguity,dominant_peer_ratio,0.3,2,engagement_g05_d1.0,3076,63,303231.930007,7068.473689,112.197995,258048,4096.000000,306766.166852,310300.403696,317368.877385
ambiguity,dominant_peer_ratio,0.3,2,engagement_g05_d2.0,3076,55,299770.184870,6494.557167,118.082858,225280,4096.000000,303017.463454,306264.742037,312759.299204
ambiguity,dominant_peer_ratio,0.3,2,engagement_g05_d5.0,3076,31,314437.569680,3813.572819,123.018478,126976,4096.000000,316344.356090,318251.142499,322064.715318
ambiguity,dominant_peer_ratio,0.3,2,engagement_g05_d10.0,3076,2,311168.614386,166.807698,83.403849,8192,4096.000000,311252.018235,311335.422084,311502.229782
ambiguity,dominant_peer_ratio,0.3,2,oracle_a1,3076,1476,83729.590497,39041.917851,26.451164,6045696,4096.000000,103250.549423,122771.508348,161813.426199
ambiguity,dominant_peer_ratio,0.3,2,oracle_a0.5,3076,2341,48771.005664,91552.518910,39.108295,9588736,4096.000000,94547.265119,140323.524574,231876.043484
ambiguity,dominant_peer_ratio,0.3,2,oracle_a2,3076,978,108896.726042,20933.168747,21.404058,4005888,4096.000000,119363.310416,129829.894789,150763.063536
ambiguity,dominant_peer_ratio,0.3,3,static,2993,0,286571.180522,0.000000,,0,,286571.180522,286571.180522,286571.180522
ambiguity,dominant_peer_ratio,0.3,3,nearest,2993,5,278638.927863,366.621124,73.324225,20480,4096.000000,278822.238425,279005.548987,279372.170111
ambiguity,dominant_peer_ratio,0.3,3,naive_target_aware,2993,621,261830.343843,64844.290441,104.419147,2543616,4096.000000,294252.489063,326674.634284,391518.924725
ambiguity,dominant_peer_ratio,0.3,3,engagement_g00_d0.0,2993,621,261830.343843,64844.290441,104.419147,2543616,4096.000000,294252.489063,326674.634284,391518.924725
ambiguity,dominant_peer_ratio,0.3,3,engagement_g00_d0.25,2993,355,265938.980531,36172.806537,101.895230,1454080,4096.000000,284025.383799,302111.787068,338284.593605
ambiguity,dominant_peer_ratio,0.3,3,engagement_g00_d0.5,2993,318,266662.176626,32266.999676,101.468552,1302528,4096.000000,282795.676464,298929.176302,331196.175978
ambiguity,dominant_peer_ratio,0.3,3,engagement_g00_d1.0,2993,271,273566.551922,29039.098907,107.155347,1110016,4096.000000,288086.101375,302605.650829,331644.749736
ambiguity,dominant_peer_ratio,0.3,3,engagement_g00_d2.0,2993,178,278969.795031,18633.372037,104.681865,729088,4096.000000,288286.481049,297603.167068,316236.539105
ambiguity,dominant_peer_ratio,0.3,3,engagement_g00_d5.0,2993,75,290153.007770,7648.903821,101.985384,307200,4096.000000,293977.459680,297801.911591,305450.815412
ambiguity,dominant_peer_ratio,0.3,3,engagement_g00_d10.0,2993,12,294964.566117,1291.643086,107.636924,49152,4096.000000,295610.387660,296256.209203,297547.852289
ambiguity,dominant_peer_ratio,0.3,3,engagement_g05_d0.0,2993,69,283340.691222,7075.116072,102.537914,282624,4096.000000,286878.249258,290415.807294,297490.923366
ambiguity,dominant_peer_ratio,0.3,3,engagement_g05_d0.25,2993,65,283583.713518,6798.234375,104.588221,266240,4096.000000,286982.830705,290381.947893,297180.182268
ambiguity,dominant_peer_ratio,0.3,3,engagement_g05_d0.5,2993,64,283594.394844,6690.905297,104.545395,262144,4096.000000,286939.847492,290285.300141,296976.205438
ambiguity,dominant_peer_ratio,0.3,3,engagement_g05_d1.0,2993,59,283169.787687,6295.943612,106.710909,241664,4096.000000,286317.759493,289465.731299,295761.674911
ambiguity,dominant_peer_ratio,0.3,3,engagement_g05_d2.0,2993,54,281422.495525,5521.020441,102.241119,221184,4096.000000,284183.005745,286943.515966,292464.536407
ambiguity,dominant_peer_ratio,0.3,3,engagement_g05_d5.0,2993,32,290622.962514,3288.165794,102.755181,131072,4096.000000,292267.045411,293911.128308,297199.294102
ambiguity,dominant_peer_ratio,0.3,3,engagement_g05_d10.0,2993,1,285669.284025,25.055421,25.055421,4096,4096.000000,285681.811736,285694.339446,285719.394867
ambiguity,dominant_peer_ratio,0.3,3,oracle_a1,2993,1473,79418.300648,39486.012070,26.806526,6033408,4096.000000,99161.306683,118904.312718,158390.324788
ambiguity,dominant_peer_ratio,0.3,3,oracle_a0.5,2993,2268,47125.181528,88759.657318,39.135651,9289728,4096.000000,91505.010187,135884.838846,224644.496164
ambiguity,dominant_peer_ratio,0.3,3,oracle_a2,2993,1009,102438.490477,22948.396563,22.743703,4132864,4096.000000,113912.688759,125386.887040,148335.283603
ambiguity,dominant_peer_ratio,0.3,4,static,2947,0,300573.144451,0.000000,,0,,300573.144451,300573.144451,300573.144451
ambiguity,dominant_peer_ratio,0.3,4,nearest,2947,4,295781.624104,350.263260,87.565815,16384,4096.000000,295956.755734,296131.887364,296482.150624
ambiguity,dominant_peer_ratio,0.3,4,naive_target_aware,2947,521,255286.923872,51571.397355,98.985408,2134016,4096.000000,281072.622550,306858.321227,358429.718582
ambiguity,dominant_peer_ratio,0.3,4,engagement_g00_d0.0,2947,521,255286.923872,51571.397355,98.985408,2134016,4096.000000,281072.622550,306858.321227,358429.718582
ambiguity,dominant_peer_ratio,0.3,4,engagement_g00_d0.25,2947,314,262414.553376,31724.017104,101.031902,1286144,4096.000000,278276.561928,294138.570480,325862.587584
ambiguity,dominant_peer_ratio,0.3,4,engagement_g00_d0.5,2947,284,263895.557303,28219.127547,99.363125,1163264,4096.000000,278005.121077,292114.684850,320333.812397
ambiguity,dominant_peer_ratio,0.3,4,engagement_g00_d1.0,2947,229,266501.724287,23324.584567,101.854081,937984,4096.000000,278164.016571,289826.308854,313150.893421
ambiguity,dominant_peer_ratio,0.3,4,engagement_g00_d2.0,2947,179,275994.804629,18972.146009,105.989643,733184,4096.000000,285480.877634,294966.950638,313939.096647
ambiguity,dominant_peer_ratio,0.3,4,engagement_g00_d5.0,2947,92,293121.411416,9555.838573,103.867811,376832,4096.000000,297899.330703,302677.249989,312233.088562
ambiguity,dominant_peer_ratio,0.3,4,engagement_g00_d10.0,2947,14,311213.308576,1664.304992,118.878928,57344,4096.000000,312045.461072,312877.613568,314541.918560
ambiguity,dominant_peer_ratio,0.3,4,engagement_g05_d0.0,2947,61,290700.671000,6223.748861,102.028670,249856,4096.000000,293812.545431,296924.419861,303148.168722
ambiguity,dominant_peer_ratio,0.3,4,engagement_g05_d0.25,2947,55,291518.231389,6005.076711,109.183213,225280,4096.000000,294520.769745,297523.308100,303528.384811
ambiguity,dominant_peer_ratio,0.3,4,engagement_g05_d0.5,2947,54,291939.263395,5811.003304,107.611172,221184,4096.000000,294844.765047,297750.266699,303561.270003
ambiguity,dominant_peer_ratio,0.3,4,engagement_g05_d1.0,2947,53,292570.843991,5592.493703,105.518749,217088,4096.000000,295367.090843,298163.337694,303755.831397
ambiguity,dominant_peer_ratio,0.3,4,engagement_g05_d2.0,2947,51,290957.586248,5186.482801,101.695741,208896,4096.000000,293550.827649,296144.069049,301330.551850
ambiguity,dominant_peer_ratio,0.3,4,engagement_g05_d5.0,2947,28,299723.655630,2901.193727,103.614062,114688,4096.000000,301174.252494,302624.849357,305526.043084
ambiguity,dominant_peer_ratio,0.3,4,engagement_g05_d10.0,2947,0,300573.144451,0.000000,,0,,300573.144451,300573.144451,300573.144451
ambiguity,dominant_peer_ratio,0.3,4,oracle_a1,2947,1651,69384.116385,41586.369570,25.188595,6762496,4096.000000,90177.301170,110970.485955,152556.855525
ambiguity,dominant_peer_ratio,0.3,4,oracle_a0.5,2947,2194,45603.978674,77572.978210,35.356872,8986624,4096.000000,84390.467779,123176.956884,200749.935094
ambiguity,dominant_peer_ratio,0.3,4,oracle_a2,2947,1115,95886.635431,22941.695457,20.575512,4567040,4096.000000,107357.483159,118828.330888,141770.026345
ambiguity,dominant_peer_ratio,0.3,5,static,2961,0,307287.143917,0.000000,,0,,307287.143917,307287.143917,307287.143917
ambiguity,dominant_peer_ratio,0.3,5,nearest,2961,6,294770.032471,393.231552,65.538592,24576,4096.000000,294966.648247,295163.264023,295556.495575
ambiguity,dominant_peer_ratio,0.3,5,naive_target_aware,2961,603,266003.263795,64684.045919,107.270391,2469888,4096.000000,298345.286754,330687.309714,395371.355633
ambiguity,dominant_peer_ratio,0.3,5,engagement_g00_d0.0,2961,603,266003.263795,64684.045919,107.270391,2469888,4096.000000,298345.286754,330687.309714,395371.355633
ambiguity,dominant_peer_ratio,0.3,5,engagement_g00_d0.25,2961,351,270135.906332,37775.368836,107.622133,1437696,4096.000000,289023.590750,307911.275168,345686.644004
ambiguity,dominant_peer_ratio,0.3,5,engagement_g00_d0.5,2961,309,272017.919034,33264.301764,107.651462,1265664,4096.000000,288650.069916,305282.220798,338546.522562
ambiguity,dominant_peer_ratio,0.3,5,engagement_g00_d1.0,2961,260,274948.887427,28017.445766,107.759407,1064960,4096.000000,288957.610310,302966.333193,330983.778959
ambiguity,dominant_peer_ratio,0.3,5,engagement_g00_d2.0,2961,178,276316.831118,19301.381109,108.434725,729088,4096.000000,285967.521672,295618.212227,314919.593336
ambiguity,dominant_peer_ratio,0.3,5,engagement_g00_d5.0,2961,77,293046.753053,8591.297253,111.575289,315392,4096.000000,297342.401679,301638.050306,310229.347559
ambiguity,dominant_peer_ratio,0.3,5,engagement_g00_d10.0,2961,11,284088.595869,1383.218609,125.747146,45056,4096.000000,284780.205173,285471.814478,286855.033087
ambiguity,dominant_peer_ratio,0.3,5,engagement_g05_d0.0,2961,62,286810.294940,5930.689054,95.656275,253952,4096.000000,289775.639467,292740.983994,298671.673048
ambiguity,dominant_peer_ratio,0.3,5,engagement_g05_d0.25,2961,58,285936.293852,5396.221030,93.038294,237568,4096.000000,288634.404367,291332.514882,296728.735912
ambiguity,dominant_peer_ratio,0.3,5,engagement_g05_d0.5,2961,58,286578.332184,5396.221030,93.038294,237568,4096.000000,289276.442699,291974.553214,297370.774244
ambiguity,dominant_peer_ratio,0.3,5,engagement_g05_d1.0,2961,56,287822.150471,5174.088102,92.394430,229376,4096.000000,290409.194522,292996.238573,298170.326675
ambiguity,dominant_peer_ratio,0.3,5,engagement_g05_d2.0,2961,52,290899.810432,5105.135219,98.175677,212992,4096.000000,293452.378041,296004.945651,301110.080870
ambiguity,dominant_peer_ratio,0.3,5,engagement_g05_d5.0,2961,28,286228.932940,2582.759990,92.241428,114688,4096.000000,287520.312935,288811.692930,291394.452920
ambiguity,dominant_peer_ratio,0.3,5,engagement_g05_d10.0,2961,2,294520.622956,73.576546,36.788273,8192,4096.000000,294557.411229,294594.199502,294667.776048
ambiguity,dominant_peer_ratio,0.3,5,oracle_a1,2961,1463,77420.494833,42373.214561,28.963236,5992448,4096.000000,98607.102113,119793.709394,162166.923955
ambiguity,dominant_peer_ratio,0.3,5,oracle_a0.5,2961,2224,48914.186873,85994.111576,38.666417,9109504,4096.000000,91911.242661,134908.298449,220902.410025
ambiguity,dominant_peer_ratio,0.3,5,oracle_a2,2961,968,103089.210433,23305.690260,24.076126,3964928,4096.000000,114742.055563,126394.900693,149700.590953
ambiguity,dominant_peer_ratio,0.3,6,static,2952,0,305084.382362,0.000000,,0,,305084.382362,305084.382362,305084.382362
ambiguity,dominant_peer_ratio,0.3,6,nearest,2952,4,324117.805058,295.281344,73.820336,16384,4096.000000,324265.445730,324413.086402,324708.367746
ambiguity,dominant_peer_ratio,0.3,6,naive_target_aware,2952,538,259694.635087,56553.321683,105.117698,2203648,4096.000000,287971.295929,316247.956770,372801.278453
ambiguity,dominant_peer_ratio,0.3,6,engagement_g00_d0.0,2952,538,259694.635087,56553.321683,105.117698,2203648,4096.000000,287971.295929,316247.956770,372801.278453
ambiguity,dominant_peer_ratio,0.3,6,engagement_g00_d0.25,2952,322,262767.486080,34150.995405,106.058992,1318912,4096.000000,279842.983783,296918.481485,331069.476890
ambiguity,dominant_peer_ratio,0.3,6,engagement_g00_d0.5,2952,292,264490.728012,29773.674169,101.964638,1196032,4096.000000,279377.565097,294264.402181,324038.076350
ambiguity,dominant_peer_ratio,0.3,6,engagement_g00_d1.0,2952,252,272042.977340,27002.756582,107.153796,1032192,4096.000000,285544.355631,299045.733922,326048.490504
ambiguity,dominant_peer_ratio,0.3,6,engagement_g00_d2.0,2952,185,280398.929224,19880.084259,107.459915,757760,4096.000000,290338.971354,300279.013483,320159.097742
ambiguity,dominant_peer_ratio,0.3,6,engagement_g00_d5.0,2952,90,284252.023245,8981.855424,99.798394,368640,4096.000000,288742.950957,293233.878669,302215.734093
ambiguity,dominant_peer_ratio,0.3,6,engagement_g00_d10.0,2952,11,289278.823697,1493.389875,135.762716,45056,4096.000000,290025.518635,290772.213572,292265.603447
ambiguity,dominant_peer_ratio,0.3,6,engagement_g05_d0.0,2952,62,273718.121462,6150.181473,99.196475,253952,4096.000000,276793.212199,279868.302935,286018.484408
ambiguity,dominant_peer_ratio,0.3,6,engagement_g05_d0.25,2952,59,272914.579997,5814.992029,98.559187,241664,4096.000000,275822.076012,278729.572026,284544.564055
ambiguity,dominant_peer_ratio,0.3,6,engagement_g05_d0.5,2952,59,273302.671725,5814.992029,98.559187,241664,4096.000000,276210.167740,279117.663754,284932.655783
ambiguity,dominant_peer_ratio,0.3,6,engagement_g05_d1.0,2952,57,274560.566567,5526.820838,96.961769,233472,4096.000000,277323.976986,280087.387405,285614.208243
ambiguity,dominant_peer_ratio,0.3,6,engagement_g05_d2.0,2952,53,281902.711632,5153.700423,97.239631,217088,4096.000000,284479.561844,287056.412055,292210.112478
ambiguity,dominant_peer_ratio,0.3,6,engagement_g05_d5.0,2952,29,290712.147873,3003.977317,103.585425,118784,4096.000000,292214.136532,293716.125190,296720.102507
