dominant_peer_ratio,seed,policy_id,total_requests,self_service_count,self_service_rate,mean_rtt_remote_ms,mean_rtt_all_ms,measured_mean_latency_ms,predicted_mean_latency_ms,abs_error_ms,rel_error
0.4,10,naive_target_aware,3006,793,0.263806,102.968381,75.804733,77.804733,77.804733,0.000000,0.000000
0.4,10,engagement_g00_d0.0,3006,793,0.263806,102.968381,75.804733,77.804733,77.804733,0.000000,0.000000
0.4,10,engagement_g00_d0.25,3006,706,0.234864,103.456983,79.158703,81.158703,81.158703,0.000000,0.000000
0.4,10,engagement_g00_d0.5,3006,677,0.225216,104.221098,80.748815,82.748815,82.748815,0.000000,0.000000
0.4,10,engagement_g00_d1.0,3006,633,0.210579,104.061266,82.148165,84.148165,84.148165,0.000000,0.000000
0.4,10,engagement_g00_d2.0,3006,523,0.173985,104.051133,85.947759,87.947759,87.947759,0.000000,0.000000
0.4,10,engagement_g00_d5.0,3006,254,0.084498,104.976904,96.106600,98.106600,98.106600,0.000000,0.000000
0.4,10,engagement_g00_d10.0,3006,107,0.035595,104.252952,100.542019,102.542019,102.542019,0.000000,0.000000
0.4,10,engagement_g05_d0.0,3006,474,0.157685,105.321263,88.713719,90.713719,90.713719,0.000000,0.000000
0.4,10,engagement_g05_d0.25,3006,465,0.154691,105.230699,88.952497,90.952497,90.952497,0.000000,0.000000
0.4,10,engagement_g05_d0.5,3006,456,0.151697,105.274428,89.304655,91.304655,91.304655,0.000000,0.000000
0.4,10,engagement_g05_d1.0,3006,447,0.148703,104.769079,89.189645,91.189645,91.189645,0.000000,0.000000
0.4,10,engagement_g05_d2.0,3006,381,0.126747,106.704412,93.180000,95.180000,95.180000,0.000000,0.000000
0.4,10,engagement_g05_d5.0,3006,179,0.059548,109.195117,102.692813,104.692813,104.692813,0.000000,0.000000
0.4,10,engagement_g05_d10.0,3006,113,0.037591,106.134646,102.144888,104.144888,104.144888,0.000000,0.000000
0.4,10,oracle_a1,3006,1189,0.395542,39.718615,24.008225,26.008225,26.008225,0.000000,0.000000
0.4,11,static,3002,141,0.046969,105.859920,100.887818,102.887818,102.887818,0.000000,0.000000
0.4,11,nearest,3002,177,0.058961,103.260481,97.172171,99.172171,99.172171,0.000000,0.000000
0.4,11,naive_target_aware,3002,789,0.262825,105.757424,77.961752,79.961752,79.961752,0.000000,0.000000
0.4,11,engagement_g00_d0.0,3002,789,0.262825,105.757424,77.961752,79.961752,79.961752,0.000000,0.000000
0.4,11,engagement_g00_d0.25,3002,739,0.246169,105.906870,79.835858,81.835858,81.835858,0.000000,0.000000
0.4,11,engagement_g00_d0.5,3002,715,0.238175,106.112190,80.838967,82.838967,82.838967,0.000000,0.000000
0.4,11,engagement_g00_d1.0,3002,667,0.222185,105.504217,82.062740,84.062740,84.062740,0.000000,0.000000
0.4,11,engagement_g00_d2.0,3002,546,0.181879,106.257748,86.931722,88.931722,88.931722,0.000000,0.000000
0.4,11,engagement_g00_d5.0,3002,239,0.079614,109.405465,100.695303,102.695303,102.695303,0.000000,0.000000
0.4,11,engagement_g00_d10.0,3002,91,0.030313,101.860828,98.773108,100.773108,100.773108,0.000000,0.000000
0.4,11,engagement_g05_d0.0,3002,496,0.165223,106.281748,88.721539,90.721539,90.721539,0.000000,0.000000
0.4,11,engagement_g05_d0.25,3002,487,0.162225,106.448622,89.179975,91.179975,91.179975,0.000000,0.000000
0.4,11,engagement_g05_d0.5,3002,483,0.160893,106.021589,88.963485,90.963485,90.963485,0.000000,0.000000
0.4,11,engagement_g05_d1.0,3002,465,0.154897,105.849465,89.453728,91.453728,91.453728,0.000000,0.000000
0.4,11,engagement_g05_d2.0,3002,409,0.136243,106.411981,91.914146,93.914146,93.914146,0.000000,0.000000
0.4,11,engagement_g05_d5.0,3002,173,0.057628,102.619546,96.705761,98.705761,98.705761,0.000000,0.000000
0.4,11,engagement_g05_d10.0,3002,154,0.051299,104.686406,99.316084,101.316084,101.316084,0.000000,0.000000
0.4,11,oracle_a1,3002,1057,0.352099,34.014798,22.038235,24.038235,24.038235,0.000000,0.000000
0.4,12,static,3026,145,0.047918,101.810355,96.931802,98.931802,98.931802,0.000000,0.000000
0.4,12,nearest,3026,151,0.049901,114.766062,109.039137,111.039137,111.039137,0.000000,0.000000
0.4,12,naive_target_aware,3026,777,0.256775,102.395829,76.103179,78.103179,78.103179,0.000000,0.000000
0.4,12,engagement_g00_d0.0,3026,777,0.256775,102.395829,76.103179,78.103179,78.103179,0.000000,0.000000
0.4,12,engagement_g00_d0.25,3026,695,0.229676,101.619879,78.280218,80.280218,80.280218,0.000000,0.000000
0.4,12,engagement_g00_d0.5,3026,686,0.226702,101.857428,78.766154,80.766154,80.766154,0.000000,0.000000
0.4,12,engagement_g00_d1.0,3026,645,0.213153,101.356471,79.752068,81.752068,81.752068,0.000000,0.000000
0.4,12,engagement_g00_d2.0,3026,534,0.176471,101.951719,83.960239,85.960239,85.960239,0.000000,0.000000
0.4,12,engagement_g00_d5.0,3026,236,0.077991,98.940875,91.224403,93.224403,93.224403,0.000000,0.000000
0.4,12,engagement_g00_d10.0,3026,90,0.029742,98.132525,95.213845,97.213845,97.213845,0.000000,0.000000
0.4,12,engagement_g05_d0.0,3026,456,0.150694,99.523034,84.525511,86.525511,86.525511,0.000000,0.000000
0.4,12,engagement_g05_d0.25,3026,445,0.147059,99.656241,85.000912,87.000912,87.000912,0.000000,0.000000
0.4,12,engagement_g05_d0.5,3026,444,0.146728,99.763062,85.124992,87.124992,87.124992,0.000000,0.000000
0.4,12,engagement_g05_d1.0,3026,418,0.138136,100.503804,86.620595,88.620595,88.620595,0.000000,0.000000
0.4,12,engagement_g05_d2.0,3026,342,0.113020,100.104121,88.790304,90.790304,90.790304,0.000000,0.000000
0.4,12,engagement_g05_d5.0,3026,171,0.056510,98.236518,92.685148,94.685148,94.685148,0.000000,0.000000
0.4,12,engagement_g05_d10.0,3026,125,0.041309,103.127702,98.867635,100.867635,100.867635,0.000000,0.000000
0.4,12,oracle_a1,3026,1034,0.341705,32.147768,21.162708,23.162708,23.162708,0.000000,0.000000
0.4,13,static,3014,162,0.053749,98.962812,93.643643,95.643643,95.643643,0.000000,0.000000
0.4,13,nearest,3014,147,0.048772,104.536248,99.437764,101.437764,101.437764,0.000000,0.000000
0.4,13,naive_target_aware,3014,805,0.267087,100.508481,73.663979,75.663979,75.663979,0.000000,0.000000
0.4,13,engagement_g00_d0.0,3014,805,0.267087,100.508481,73.663979,75.663979,75.663979,0.000000,0.000000
0.4,13,engagement_g00_d0.25,3014,722,0.239549,100.113184,76.131194,78.131194,78.131194,0.000000,0.000000
0.4,13,engagement_g00_d0.5,3014,685,0.227273,99.765058,77.091181,79.091181,79.091181,0.000000,0.000000
0.4,13,engagement_g00_d1.0,3014,647,0.214665,100.199532,78.690210,80.690210,80.690210,0.000000,0.000000
0.4,13,engagement_g00_d2.0,3014,547,0.181486,100.424431,82.198763,84.198763,84.198763,0.000000,0.000000
0.4,13,engagement_g00_d5.0,3014,260,0.086264,98.558244,90.056206,92.056206,92.056206,0.000000,0.000000
0.4,13,engagement_g00_d10.0,3014,126,0.041805,102.637244,98.346503,100.346503,100.346503,0.000000,0.000000
0.4,13,engagement_g05_d0.0,3014,491,0.162906,98.422738,82.389040,84.389040,84.389040,0.000000,0.000000
0.4,13,engagement_g05_d0.25,3014,483,0.160252,98.308207,82.554105,84.554105,84.554105,0.000000,0.000000
0.4,13,engagement_g05_d0.5,3014,474,0.157266,98.306164,82.845938,84.845938,84.845938,0.000000,0.000000
0.4,13,engagement_g05_d1.0,3014,454,0.150630,98.549448,83.704906,85.704906,85.704906,0.000000,0.000000
0.4,13,engagement_g05_d2.0,3014,399,0.132382,98.034958,85.056873,87.056873,87.056873,0.000000,0.000000
0.4,13,engagement_g05_d5.0,3014,203,0.067352,99.991318,93.256667,95.256667,95.256667,0.000000,0.000000
0.4,13,engagement_g05_d10.0,3014,150,0.049768,101.191335,96.155270,98.155270,98.155270,0.000000,0.000000
0.4,13,oracle_a1,3014,1138,0.377571,35.636605,22.181244,24.181244,24.181244,0.000000,0.000000
0.4,14,static,3050,139,0.045574,105.441399,100.636037,102.636037,102.636037,0.000000,0.000000
0.4,14,nearest,3050,148,0.048525,114.011540,108.479176,110.479176,110.479176,0.000000,0.000000
0.4,14,naive_target_aware,3050,785,0.257377,106.452915,79.054378,81.054378,81.054378,0.000000,0.000000
0.4,14,engagement_g00_d0.0,3050,785,0.257377,106.452915,79.054378,81.054378,81.054378,0.000000,0.000000
0.4,14,engagement_g00_d0.25,3050,718,0.235410,106.298898,81.275092,83.275092,83.275092,0.000000,0.000000
0.4,14,engagement_g00_d0.5,3050,687,0.225246,106.066447,82.175415,84.175415,84.175415,0.000000,0.000000
0.4,14,engagement_g00_d1.0,3050,641,0.210164,106.103002,83.803978,85.803978,85.803978,0.000000,0.000000
0.4,14,engagement_g00_d2.0,3050,540,0.177049,105.542872,86.856593,88.856593,88.856593,0.000000,0.000000
0.4,14,engagement_g00_d5.0,3050,241,0.079016,108.627362,100.044019,102.044019,102.044019,0.000000,0.000000
0.4,14,engagement_g00_d10.0,3050,102,0.033443,107.321078,103.731979,105.731979,105.731979,0.000000,0.000000
0.4,14,engagement_g05_d0.0,3050,453,0.148525,108.182670,92.114883,94.114883,94.114883,0.000000,0.000000
0.4,14,engagement_g05_d0.25,3050,444,0.145574,107.928028,92.216538,94.216538,94.216538,0.000000,0.000000
0.4,14,engagement_g05_d0.5,3050,436,0.142951,107.736601,92.335566,94.335566,94.335566,0.000000,0.000000
0.4,14,engagement_g05_d1.0,3050,416,0.136393,107.642651,92.960899,94.960899,94.960899,0.000000,0.000000
0.4,14,engagement_g05_d2.0,3050,374,0.122623,106.447287,93.394406,95.394406,95.394406,0.000000,0.000000
0.4,14,engagement_g05_d5.0,3050,160,0.052459,106.491668,100.905220,102.905220,102.905220,0.000000,0.000000
0.4,14,engagement_g05_d10.0,3050,134,0.043934,109.156102,104.360392,106.360392,106.360392,0.000000,0.000000
0.4,14,oracle_a1,3050,1143,0.374754,40.661692,25.423556,27.423556,27.423556,0.000000,0.000000
0.4,15,static,3022,162,0.053607,105.779251,100.108755,102.108755,102.108755,0.000000,0.000000
0.4,15,nearest,3022,142,0.046989,113.242260,107.921148,109.921148,109.921148,0.000000,0.000000
0.4,15,naive_target_aware,3022,765,0.253144,107.272281,80.116988,82.116988,82.116988,0.000000,0.000000
0.4,15,engagement_g00_d0.0,3022,765,0.253144,107.272281,80.116988,82.116988,82.116988,0.000000,0.000000
0.4,15,engagement_g00_d0.25,3022,716,0.236929,106.801907,81.497418,83.497418,83.497418,0.000000,0.000000
0.4,15,engagement_g00_d0.5,3022,677,0.224024,107.363535,83.311545,85.311545,85.311545,0.000000,0.000000
0.4,15,engagement_g00_d1.0,3022,632,0.209133,106.943910,84.578406,86.578406,86.578406,0.000000,0.000000
0.4,15,engagement_g00_d2.0,3022,525,0.173726,107.327326,88.681778,90.681778,90.681778,0.000000,0.000000
0.4,15,engagement_g00_d5.0,3022,209,0.069159,111.693818,103.969130,105.969130,105.969130,0.000000,0.000000
0.4,15,engagement_g00_d10.0,3022,105,0.034745,108.830667,105.049323,107.049323,107.049323,0.000000,0.000000
0.4,15,engagement_g05_d0.0,3022,454,0.150232,110.580232,93.967583,95.967583,95.967583,0.000000,0.000000
0.4,15,engagement_g05_d0.25,3022,448,0.148246,110.666030,94.260213,96.260213,96.260213,0.000000,0.000000
0.4,15,engagement_g05_d0.5,3022,442,0.146261,110.843884,94.631774,96.631774,96.631774,0.000000,0.000000
0.4,15,engagement_g05_d1.0,3022,434,0.143614,110.915889,94.986870,96.986870,96.986870,0.000000,0.000000
0.4,15,engagement_g05_d2.0,3022,373,0.123428,111.783382,97.986161,99.986161,99.986161,0.000000,0.000000
0.4,15,engagement_g05_d5.0,3022,180,0.059563,111.247987,104.621700,106.621700,106.621700,0.000000,0.000000
0.4,15,engagement_g05_d10.0,3022,139,0.045996,104.118488,99.329451,101.329451,101.329451,0.000000,0.000000
0.4,15,oracle_a1,3022,1141,0.377565,38.336212,23.861818,25.861818,25.861818,0.000000,0.000000
0.4,16,static,3097,160,0.051663,92.964574,88.161754,90.161754,90.161754,0.000000,0.000000
0.4,16,nearest,3097,158,0.051017,99.390709,94.320082,96.320082,96.320082,0.000000,0.000000
0.4,16,naive_target_aware,3097,852,0.275105,101.100988,73.287606,75.287606,75.287606,0.000000,0.000000
0.4,16,engagement_g00_d0.0,3097,852,0.275105,101.100988,73.287606,75.287606,75.287606,0.000000,0.000000
0.4,16,engagement_g00_d0.25,3097,780,0.251857,100.964115,75.535633,77.535633,77.535633,0.000000,0.000000
0.4,16,engagement_g00_d0.5,3097,748,0.241524,100.099882,75.923353,77.923353,77.923353,0.000000,0.000000
0.4,16,engagement_g00_d1.0,3097,696,0.224734,99.712387,77.303662,79.303662,79.303662,0.000000,0.000000
0.4,16,engagement_g00_d2.0,3097,561,0.181143,99.655327,81.603458,83.603458,83.603458,0.000000,0.000000
0.4,16,engagement_g00_d5.0,3097,255,0.082338,97.975846,89.908736,91.908736,91.908736,0.000000,0.000000
0.4,16,engagement_g00_d10.0,3097,128,0.041330,96.100458,92.128595,94.128595,94.128595,0.000000,0.000000
0.4,16,engagement_g05_d0.0,3097,527,0.170165,97.428207,80.849368,82.849368,82.849368,0.000000,0.000000
0.4,16,engagement_g05_d0.25,3097,517,0.166936,97.785264,81.461408,83.461408,83.461408,0.000000,0.000000
0.4,16,engagement_g05_d0.5,3097,510,0.164675,97.801947,81.696363,83.696363,83.696363,0.000000,0.000000
0.4,16,engagement_g05_d1.0,3097,496,0.160155,97.717013,82.067146,84.067146,84.067146,0.000000,0.000000
0.4,16,engagement_g05_d2.0,3097,417,0.134646,97.887853,84.707603,86.707603,86.707603,0.000000,0.000000
0.4,16,engagement_g05_d5.0,3097,211,0.068130,97.419582,90.782342,92.782342,92.782342,0.000000,0.000000
0.4,16,engagement_g05_d10.0,3097,142,0.045851,95.855212,91.460172,93.460172,93.460172,0.000000,0.000000
0.4,16,oracle_a1,3097,1202,0.388118,34.135556,20.886948,22.886948,22.886948,0.000000,0.000000
0.4,17,static,2945,130,0.044143,115.940086,110.822188,112.822188,112.822188,0.000000,0.000000
0.4,17,nearest,2945,117,0.039728,92.736705,89.052428,91.052428,91.052428,0.000000,0.000000
0.4,17,naive_target_aware,2945,774,0.262818,100.958572,74.424808,76.424808,76.424808,0.000000,0.000000
0.4,17,engagement_g00_d0.0,2945,774,0.262818,100.958572,74.424808,76.424808,76.424808,0.000000,0.000000
0.4,17,engagement_g00_d0.25,2945,714,0.242445,100.389324,76.050452,78.050452,78.050452,0.000000,0.000000
0.4,17,engagement_g00_d0.5,2945,701,0.238031,101.150023,77.073226,79.073226,79.073226,0.000000,0.000000
0.4,17,engagement_g00_d1.0,2945,656,0.222750,102.220904,79.451154,81.451154,81.451154,0.000000,0.000000
0.4,17,engagement_g00_d2.0,2945,546,0.185399,102.683853,83.646372,85.646372,85.646372,0.000000,0.000000
0.4,17,engagement_g00_d5.0,2945,252,0.085569,103.349536,94.506044,96.506044,96.506044,0.000000,0.000000
0.4,17,engagement_g00_d10.0,2945,104,0.035314,100.077319,96.543179,98.543179,98.543179,0.000000,0.000000
0.4,17,engagement_g05_d0.0,2945,475,0.161290,102.286515,85.788690,87.788690,87.788690,0.000000,0.000000
0.4,17,engagement_g05_d0.25,2945,470,0.159593,102.648598,86.266649,88.266649,88.266649,0.000000,0.000000
0.4,17,engagement_g05_d0.5,2945,464,0.157555,102.843197,86.639719,88.639719,88.639719,0.000000,0.000000
0.4,17,engagement_g05_d1.0,2945,446,0.151443,102.945952,87.355495,89.355495,89.355495,0.000000,0.000000
0.4,17,engagement_g05_d2.0,2945,393,0.133447,101.481533,87.939176,89.939176,89.939176,0.000000,0.000000
0.4,17,engagement_g05_d5.0,2945,210,0.071307,103.816054,96.413212,98.413212,98.413212,0.000000,0.000000
0.4,17,engagement_g05_d10.0,2945,143,0.048557,108.155722,102.904018,104.904018,104.904018,0.000000,0.000000
0.4,17,oracle_a1,2945,1044,0.354499,34.925060,22.544156,24.544156,24.544156,0.000000,0.000000
0.4,18,static,3040,165,0.054276,106.201203,100.436993,102.436993,102.436993,0.000000,0.000000
0.4,18,nearest,3040,169,0.055592,105.075661,99.234284,101.234284,101.234284,0.000000,0.000000
0.4,18,naive_target_aware,3040,816,0.268421,103.421439,75.660948,77.660948,77.660948,0.000000,0.000000
0.4,18,engagement_g00_d0.0,3040,816,0.268421,103.421439,75.660948,77.660948,77.660948,0.000000,0.000000
0.4,18,engagement_g00_d0.25,3040,744,0.244737,104.831435,79.175321,81.175321,81.175321,0.000000,0.000000
0.4,18,engagement_g00_d0.5,3040,718,0.236184,105.050129,80.238947,82.238947,82.238947,0.000000,0.000000
0.4,18,engagement_g00_d1.0,3040,655,0.215461,105.202977,82.535888,84.535888,84.535888,0.000000,0.000000
0.4,18,engagement_g00_d2.0,3040,541,0.177961,105.723850,86.909178,88.909178,88.909178,0.000000,0.000000
0.4,18,engagement_g00_d5.0,3040,242,0.079605,105.983610,97.546756,99.546756,99.546756,0.000000,0.000000
0.4,18,engagement_g00_d10.0,3040,145,0.047697,108.258217,103.094585,105.094585,105.094585,0.000000,0.000000
0.4,18,engagement_g05_d0.0,3040,476,0.156579,106.420611,89.757384,91.757384,91.757384,0.000000,0.000000
0.4,18,engagement_g05_d0.25,3040,471,0.154934,106.296141,89.827232,91.827232,91.827232,0.000000,0.000000
0.4,18,engagement_g05_d0.5,3040,467,0.153618,106.312994,89.981360,91.981360,91.981360,0.000000,0.000000
0.4,18,engagement_g05_d1.0,3040,445,0.146382,106.001970,90.485234,92.485234,92.485234,0.000000,0.000000
0.4,18,engagement_g05_d2.0,3040,390,0.128289,104.396070,91.003153,93.003153,93.003153,0.000000,0.000000
0.4,18,engagement_g05_d5.0,3040,187,0.061513,104.540182,98.109585,100.109585,100.109585,0.000000,0.000000
0.4,18,engagement_g05_d10.0,3040,162,0.053289,107.278867,101.562033,103.562033,103.562033,0.000000,0.000000
0.4,18,oracle_a1,3040,1094,0.359868,31.729111,20.310806,22.310806,22.310806,0.000000,0.000000
0.4,19,static,2979,162,0.054381,111.387854,105.330509,107.330509,107.330509,0.000000,0.000000
0.4,19,nearest,2979,143,0.048003,105.237208,100.185540,102.185540,102.185540,0.000000,0.000000
0.4,19,naive_target_aware,2979,824,0.276603,110.561377,79.979781,81.979781,81.979781,0.000000,0.000000
0.4,19,engagement_g00_d0.0,2979,824,0.276603,110.561377,79.979781,81.979781,81.979781,0.000000,0.000000
0.4,19,engagement_g00_d0.25,2979,749,0.251427,111.591567,83.534473,85.534473,85.534473,0.000000,0.000000
0.4,19,engagement_g00_d0.5,2979,729,0.244713,111.521482,84.230727,86.230727,86.230727,0.000000,0.000000
0.4,19,engagement_g00_d1.0,2979,664,0.222894,111.970228,87.012782,89.012782,89.012782,0.000000,0.000000
0.4,19,engagement_g00_d2.0,2979,554,0.185968,112.906733,91.909643,93.909643,93.909643,0.000000,0.000000
0.4,19,engagement_g00_d5.0,2979,259,0.086942,113.961328,104.053311,106.053311,106.053311,0.000000,0.000000
0.4,19,engagement_g00_d10.0,2979,91,0.030547,107.676130,104.386930,106.386930,106.386930,0.000000,0.000000
0.4,19,engagement_g05_d0.0,2979,495,0.166163,109.268117,91.111783,93.111783,93.111783,0.000000,0.000000
0.4,19,engagement_g05_d0.25,2979,490,0.164485,109.325723,91.343311,93.343311,93.343311,0.000000,0.000000
0.4,19,engagement_g05_d0.5,2979,487,0.163478,109.040957,91.215195,93.215195,93.215195,0.000000,0.000000
0.4,19,engagement_g05_d1.0,2979,467,0.156764,109.524043,92.354615,94.354615,94.354615,0.000000,0.000000
0.4,19,engagement_g05_d2.0,2979,412,0.138301,109.872304,94.676806,96.676806,96.676806,0.000000,0.000000
0.4,19,engagement_g05_d5.0,2979,200,0.067137,109.243459,101.909222,103.909222,103.909222,0.000000,0.000000
0.4,19,engagement_g05_d10.0,2979,156,0.052367,107.379481,101.756386,103.756386,103.756386,0.000000,0.000000
0.4,19,oracle_a1,2979,1003,0.336690,31.760900,21.067317,23.067317,23.067317,0.000000,0.000000
0.4,20,static,3045,158,0.051888,109.214309,103.547360,105.547360,105.547360,0.000000,0.000000
0.4,20,nearest,3045,170,0.055829,107.999134,101.969626,103.969626,103.969626,0.000000,0.000000
0.4,20,naive_target_aware,3045,782,0.256814,102.868082,76.450072,78.450072,78.450072,0.000000,0.000000
0.4,20,engagement_g00_d0.0,3045,782,0.256814,102.868082,76.450072,78.450072,78.450072,0.000000,0.000000
0.4,20,engagement_g00_d0.25,3045,702,0.230542,103.155992,79.374217,81.374217,81.374217,0.000000,0.000000
0.4,20,engagement_g00_d0.5,3045,677,0.222332,103.012587,80.109624,82.109624,82.109624,0.000000,0.000000
0.4,20,engagement_g00_d1.0,3045,639,0.209852,103.520412,81.796424,83.796424,83.796424,0.000000,0.000000
0.4,20,engagement_g00_d2.0,3045,515,0.169130,104.009634,86.418514,88.418514,88.418514,0.000000,0.000000
0.4,20,engagement_g00_d5.0,3045,224,0.073563,105.877682,98.088979,100.088979,100.088979,0.000000,0.000000
0.4,20,engagement_g00_d10.0,3045,120,0.039409,108.431492,104.158330,106.158330,106.158330,0.000000,0.000000
0.4,20,engagement_g05_d0.0,3045,462,0.151724,103.321731,87.645331,89.645331,89.645331,0.000000,0.000000
0.4,20,engagement_g05_d0.25,3045,455,0.149425,103.212715,87.790125,89.790125,89.790125,0.000000,0.000000
0.4,20,engagement_g05_d0.5,3045,452,0.148440,103.263341,87.934924,89.934924,89.934924,0.000000,0.000000
0.4,20,engagement_g05_d1.0,3045,436,0.143186,103.245629,88.462347,90.462347,90.462347,0.000000,0.000000
0.4,20,engagement_g05_d2.0,3045,370,0.121511,103.823156,91.207535,93.207535,93.207535,0.000000,0.000000
0.4,20,engagement_g05_d5.0,3045,180,0.059113,106.726313,100.417368,102.417368,102.417368,0.000000,0.000000
0.4,20,engagement_g05_d10.0,3045,150,0.049261,106.214295,100.982064,102.982064,102.982064,0.000000,0.000000
0.4,20,oracle_a1,3045,1189,0.390476,39.615125,24.146362,26.146362,26.146362,0.000000,0.000000
