dominant_peer_ratio,seed,policy_id,total_requests,mean_latency_ms,p95_latency_ms,migration_count,max_requests_per_peer,request_imbalance
0.25,5,engagement_g00_d0.5,2961,96.427216,188.688177,337,286,1.931780
0.25,5,engagement_g00_d1.0,2961,96.857164,188.688177,265,311,2.100642
0.25,5,engagement_g00_d2.0,2961,100.300934,188.688177,187,317,2.141169
0.25,5,engagement_g00_d5.0,2961,100.046914,187.323161,67,392,2.647754
0.25,5,engagement_g00_d10.0,2961,99.605260,187.323161,7,776,5.241472
0.25,5,engagement_g05_d0.0,2961,100.511439,187.323161,48,348,2.350557
0.25,5,engagement_g05_d0.25,2961,100.085850,187.323161,43,316,2.134414
0.25,5,engagement_g05_d0.5,2961,100.130384,187.323161,43,316,2.134414
0.25,5,engagement_g05_d1.0,2961,100.109545,187.323161,43,316,2.134414
0.25,5,engagement_g05_d2.0,2961,101.259624,187.323161,38,316,2.134414
0.25,5,engagement_g05_d5.0,2961,102.931816,188.400644,13,571,3.856805
0.25,5,engagement_g05_d10.0,2961,101.017026,188.688177,1,819,5.531915
0.25,5,oracle_a1,2961,27.233132,70.075539,1529,408,2.755826
0.25,6,static,2952,101.519438,191.861847,0,1121,7.594851
0.25,6,nearest,2952,109.534339,191.861847,4,1789,12.120596
0.25,6,naive_target_aware,2952,89.713271,189.900942,599,292,1.978320
0.25,6,engagement_g00_d0.0,2952,89.713271,189.900942,599,292,1.978320
0.25,6,engagement_g00_d0.25,2952,90.947506,189.927167,353,284,1.924119
0.25,6,engagement_g00_d0.5,2952,91.282430,189.959220,312,288,1.951220
0.25,6,engagement_g00_d1.0,2952,92.023534,190.815402,262,272,1.842818
0.25,6,engagement_g00_d2.0,2952,92.903269,189.900942,194,262,1.775068
0.25,6,engagement_g00_d5.0,2952,99.940713,191.861847,78,385,2.608401
0.25,6,engagement_g00_d10.0,2952,98.937660,191.861847,9,720,4.878049
0.25,6,engagement_g05_d0.0,2952,96.422801,193.300957,54,415,2.811653
0.25,6,engagement_g05_d0.25,2952,96.124363,193.300957,50,415,2.811653
0.25,6,engagement_g05_d0.5,2952,96.096802,193.300957,50,415,2.811653
0.25,6,engagement_g05_d1.0,2952,96.942001,193.300957,48,411,2.784553
0.25,6,engagement_g05_d2.0,2952,100.828524,194.256895,41,364,2.466125
0.25,6,engagement_g05_d5.0,2952,101.734584,194.665214,15,1043,7.066396
0.25,6,engagement_g05_d10.0,2952,101.519438,191.861847,0,1121,7.594851
0.25,6,oracle_a1,2952,25.543995,71.962392,1429,1057,7.161247
0.25,7,static,2971,114.869137,194.999538,0,1186,7.983844
0.25,7,nearest,2971,107.130862,190.860806,5,1156,7.781892
0.25,7,naive_target_aware,2971,99.649205,193.345003,658,206,1.386738
0.25,7,engagement_g00_d0.0,2971,99.649205,193.345003,658,206,1.386738
0.25,7,engagement_g00_d0.25,2971,100.317589,193.345003,399,205,1.380007
0.25,7,engagement_g00_d0.5,2971,100.689699,193.018501,351,209,1.406934
0.25,7,engagement_g00_d1.0,2971,100.902341,193.345003,279,241,1.622349
0.25,7,engagement_g00_d2.0,2971,102.466453,193.345003,188,254,1.709862
0.25,7,engagement_g00_d5.0,2971,106.036975,193.345003,68,318,2.140693
0.25,7,engagement_g00_d10.0,2971,113.796867,194.443616,7,797,5.365197
0.25,7,engagement_g05_d0.0,2971,107.212679,193.345003,40,508,3.419724
0.25,7,engagement_g05_d0.25,2971,107.032790,193.018501,37,509,3.426456
0.25,7,engagement_g05_d0.5,2971,107.410937,193.018501,36,509,3.426456
0.25,7,engagement_g05_d1.0,2971,107.734696,193.018501,35,512,3.446651
0.25,7,engagement_g05_d2.0,2971,107.529442,193.018501,30,532,3.581286
0.25,7,engagement_g05_d5.0,2971,115.093783,197.808734,8,641,4.315045
0.25,7,engagement_g05_d10.0,2971,114.869137,194.999538,0,1186,7.983844
0.25,7,oracle_a1,2971,32.221926,90.899463,1502,530,3.567822
0.25,8,static,2983,93.794995,180.007151,0,634,4.250754
0.25,8,nearest,2983,96.216994,192.593661,5,633,4.244050
0.25,8,naive_target_aware,2983,91.675526,189.368946,673,276,1.850486
0.25,8,engagement_g00_d0.0,2983,91.675526,189.368946,673,276,1.850486
0.25,8,engagement_g00_d0.25,2983,92.273711,189.368946,367,266,1.783439
0.25,8,engagement_g00_d0.5,2983,92.037441,189.128087,313,285,1.910828
0.25,8,engagement_g00_d1.0,2983,93.166376,189.128087,264,276,1.850486
0.25,8,engagement_g00_d2.0,2983,93.983857,185.761014,179,267,1.790144
0.25,8,engagement_g00_d5.0,2983,95.799747,185.761014,71,304,2.038217
0.25,8,engagement_g00_d10.0,2983,101.015850,183.453007,9,884,5.926919
0.25,8,engagement_g05_d0.0,2983,96.963069,191.061951,50,415,2.782434
0.25,8,engagement_g05_d0.25,2983,96.933644,189.368946,44,415,2.782434
0.25,8,engagement_g05_d0.5,2983,97.228156,189.368946,43,467,3.131076
0.25,8,engagement_g05_d1.0,2983,97.728005,189.368946,41,547,3.667449
0.25,8,engagement_g05_d2.0,2983,98.205072,189.008153,39,552,3.700972
0.25,8,engagement_g05_d5.0,2983,94.955969,180.742985,11,1040,6.972846
0.25,8,engagement_g05_d10.0,2983,93.794995,180.007151,0,634,4.250754
0.25,8,oracle_a1,2983,27.421539,62.082729,1481,1077,7.220919
0.25,9,static,2932,92.869238,191.396320,0,619,4.222374
0.25,9,nearest,2932,107.521016,192.089223,5,1166,7.953615
0.25,9,naive_target_aware,2932,91.010245,192.145280,632,254,1.732606
0.25,9,engagement_g00_d0.0,2932,91.010245,192.145280,632,254,1.732606
0.25,9,engagement_g00_d0.25,2932,90.680026,192.089223,367,259,1.766712
0.25,9,engagement_g00_d0.5,2932,91.454055,192.213794,335,264,1.800819
0.25,9,engagement_g00_d1.0,2932,91.789098,192.089223,275,250,1.705321
0.25,9,engagement_g00_d2.0,2932,95.211194,192.936402,193,276,1.882674
0.25,9,engagement_g00_d5.0,2932,97.027561,193.815742,72,304,2.073670
0.25,9,engagement_g00_d10.0,2932,92.731851,193.815742,9,793,5.409277
0.25,9,engagement_g05_d0.0,2932,98.813790,192.213794,49,483,3.294679
0.25,9,engagement_g05_d0.25,2932,98.868133,192.213794,44,494,3.369714
0.25,9,engagement_g05_d0.5,2932,98.862202,192.213794,43,495,3.376535
0.25,9,engagement_g05_d1.0,2932,99.090512,192.213794,42,495,3.376535
0.25,9,engagement_g05_d2.0,2932,99.979548,192.213794,39,505,3.444748
0.25,9,engagement_g05_d5.0,2932,101.866427,191.708126,15,476,3.246930
0.25,9,engagement_g05_d10.0,2932,92.869238,191.396320,0,619,4.222374
0.25,9,oracle_a1,2932,26.761416,72.580379,1477,447,3.049113
0.25,10,static,3006,102.014224,197.013378,0,645,4.291417
0.25,10,nearest,3006,87.721038,187.385812,5,1201,7.990685
0.25,10,naive_target_aware,3006,92.563110,193.383493,710,303,2.015968
0.25,10,engagement_g00_d0.0,3006,92.563110,193.383493,710,303,2.015968
0.25,10,engagement_g00_d0.25,3006,94.014919,193.383493,393,306,2.035928
0.25,10,engagement_g00_d0.5,3006,94.300649,193.383493,332,325,2.162342
0.25,10,engagement_g00_d1.0,3006,94.051186,193.383493,275,316,2.102462
0.25,10,engagement_g00_d2.0,3006,94.913736,193.383493,176,271,1.803061
0.25,10,engagement_g00_d5.0,3006,97.342663,193.932007,66,448,2.980705
0.25,10,engagement_g00_d10.0,3006,100.040743,195.834886,11,669,4.451098
0.25,10,engagement_g05_d0.0,3006,99.760503,194.980716,36,367,2.441783
0.25,10,engagement_g05_d0.25,3006,100.245347,194.980716,32,367,2.441783
0.25,10,engagement_g05_d0.5,3006,100.131733,194.980716,31,367,2.441783
0.25,10,engagement_g05_d1.0,3006,99.710910,194.980716,30,364,2.421823
0.25,10,engagement_g05_d2.0,3006,99.620938,194.980716,24,432,2.874251
0.25,10,engagement_g05_d5.0,3006,97.282428,187.385812,11,635,4.224884
0.25,10,engagement_g05_d10.0,3006,98.928529,190.666506,1,645,4.291417
0.25,10,oracle_a1,3006,29.627710,71.032923,1316,733,4.876913
0.25,11,static,3002,104.098791,190.037967,0,1161,7.734843
0.25,11,nearest,3002,99.585033,195.914883,39,604,4.023984
0.25,11,naive_target_aware,3002,91.956048,191.962029,675,297,1.978681
0.25,11,engagement_g00_d0.0,3002,91.956048,191.962029,675,297,1.978681
0.25,11,engagement_g00_d0.25,3002,92.006106,191.962029,375,300,1.998668
0.25,11,engagement_g00_d0.5,3002,92.902283,191.962029,327,297,1.978681
0.25,11,engagement_g00_d1.0,3002,93.871391,195.195911,274,294,1.958694
0.25,11,engagement_g00_d2.0,3002,96.759990,195.195911,177,302,2.011992
0.25,11,engagement_g00_d5.0,3002,100.757128,195.781786,64,405,2.698201
0.25,11,engagement_g00_d10.0,3002,96.841495,191.962029,12,515,3.431046
0.25,11,engagement_g05_d0.0,3002,100.268925,195.914883,47,425,2.831446
0.25,11,engagement_g05_d0.25,3002,100.595227,195.914883,44,424,2.824783
0.25,11,engagement_g05_d0.5,3002,99.143866,195.781786,41,391,2.604930
0.25,11,engagement_g05_d1.0,3002,99.002157,195.908228,40,391,2.604930
0.25,11,engagement_g05_d2.0,3002,101.283172,196.952908,32,507,3.377748
0.25,11,engagement_g05_d5.0,3002,100.916170,191.962029,11,580,3.864091
0.25,11,engagement_g05_d10.0,3002,100.983330,190.037967,1,658,4.383744
0.25,11,oracle_a1,3002,27.067685,68.943833,1576,505,3.364424
0.25,12,static,3026,100.049279,186.757214,0,623,4.117647
0.25,12,nearest,3026,111.486745,194.211587,5,1221,8.070059
0.25,12,naive_target_aware,3026,93.043868,186.894546,690,271,1.791143
0.25,12,engagement_g00_d0.0,3026,93.043868,186.894546,690,271,1.791143
0.25,12,engagement_g00_d0.25,3026,92.668545,186.757214,383,274,1.810972
0.25,12,engagement_g00_d0.5,3026,91.982088,185.394139,342,259,1.711831
0.25,12,engagement_g00_d1.0,3026,93.439263,185.394139,280,267,1.764706
0.25,12,engagement_g00_d2.0,3026,96.142972,186.894546,193,309,2.042300
0.25,12,engagement_g00_d5.0,3026,92.652532,186.757214,69,492,3.251818
0.25,12,engagement_g00_d10.0,3026,97.400789,184.968476,8,598,3.952412
0.25,12,engagement_g05_d0.0,3026,90.455200,184.434694,45,462,3.053536
0.25,12,engagement_g05_d0.25,3026,90.580284,184.434694,41,461,3.046927
0.25,12,engagement_g05_d0.5,3026,91.294117,184.137957,40,461,3.046927
0.25,12,engagement_g05_d1.0,3026,91.325135,184.137957,39,461,3.046927
0.25,12,engagement_g05_d2.0,3026,91.260031,184.137957,35,522,3.450099
0.25,12,engagement_g05_d5.0,3026,96.640731,184.968476,9,1023,6.761401
0.25,12,engagement_g05_d10.0,3026,100.049279,186.757214,0,623,4.117647
0.25,12,oracle_a1,3026,25.346942,70.140282,1598,690,4.560476
0.25,13,static,3014,94.436721,194.766677,0,615,4.080956
0.25,13,nearest,3014,101.882460,186.578228,23,867,5.753152
0.25,13,naive_target_aware,3014,89.471915,194.766677,639,249,1.652289
0.25,13,engagement_g00_d0.0,3014,89.471915,194.766677,639,249,1.652289
0.25,13,engagement_g00_d0.25,3014,90.642165,194.766677,352,243,1.612475
0.25,13,engagement_g00_d0.5,3014,91.221390,194.766677,315,246,1.632382
0.25,13,engagement_g00_d1.0,3014,92.728904,195.504952,255,254,1.685468
0.25,13,engagement_g00_d2.0,3014,94.376746,195.504952,183,306,2.030524
0.25,13,engagement_g00_d5.0,3014,96.686046,194.766677,78,339,2.249502
0.25,13,engagement_g00_d10.0,3014,98.712467,186.578228,9,674,4.472462
0.25,13,engagement_g05_d0.0,3014,98.016582,195.504952,53,366,2.428666
0.25,13,engagement_g05_d0.25,3014,97.540508,194.766677,44,379,2.514930
0.25,13,engagement_g05_d0.5,3014,97.548057,194.766677,44,379,2.514930
0.25,13,engagement_g05_d1.0,3014,97.612730,194.766677,44,377,2.501659
0.25,13,engagement_g05_d2.0,3014,97.337893,194.766677,37,396,2.627737
0.25,13,engagement_g05_d5.0,3014,95.241570,192.174698,20,824,5.467817
0.25,13,engagement_g05_d10.0,3014,94.436721,194.766677,0,615,4.080956
0.25,13,oracle_a1,3014,26.283562,69.852590,1612,612,4.061048
0.25,14,static,3050,100.414085,196.004517,0,633,4.150820
0.25,14,nearest,3050,110.878444,194.444810,5,1208,7.921311
0.25,14,naive_target_aware,3050,98.311348,188.580797,658,303,1.986885
0.25,14,engagement_g00_d0.0,3050,98.311348,188.580797,658,303,1.986885
0.25,14,engagement_g00_d0.25,3050,99.045767,188.580797,379,308,2.019672
0.25,14,engagement_g00_d0.5,3050,99.657366,187.761899,337,315,2.065574
0.25,14,engagement_g00_d1.0,3050,100.291567,187.761899,268,316,2.072131
0.25,14,engagement_g00_d2.0,3050,100.014989,186.163371,193,351,2.301639
0.25,14,engagement_g00_d5.0,3050,104.805488,187.761899,72,491,3.219672
0.25,14,engagement_g00_d10.0,3050,104.014282,194.444810,10,633,4.150820
0.25,14,engagement_g05_d0.0,3050,100.666662,187.761899,39,500,3.278689
0.25,14,engagement_g05_d0.25,3050,101.040622,188.580797,38,502,3.291803
0.25,14,engagement_g05_d0.5,3050,101.893011,194.444810,37,414,2.714754
0.25,14,engagement_g05_d1.0,3050,101.168741,194.444810,35,525,3.442623
0.25,14,engagement_g05_d2.0,3050,102.425252,193.353481,29,487,3.193443
0.25,14,engagement_g05_d5.0,3050,102.783852,194.444810,8,633,4.150820
0.25,14,engagement_g05_d10.0,3050,100.414085,196.004517,0,633,4.150820
0.25,14,oracle_a1,3050,30.287395,84.452546,1663,472,3.095082
0.25,15,static,3022,101.312535,194.911133,0,1227,8.120450
0.25,15,nearest,3022,111.363814,194.911133,4,629,4.162806
0.25,15,naive_target_aware,3022,92.417172,190.433104,658,274,1.813369
0.25,15,engagement_g00_d0.0,3022,92.417172,190.433104,658,274,1.813369
0.25,15,engagement_g00_d0.25,3022,93.966885,190.433104,366,262,1.733951
0.25,15,engagement_g00_d0.5,3022,94.680882,190.433104,325,266,1.760424
0.25,15,engagement_g00_d1.0,3022,95.344906,190.433104,264,267,1.767042
0.25,15,engagement_g00_d2.0,3022,98.722263,190.711083,192,293,1.939113
0.25,15,engagement_g00_d5.0,3022,106.153782,194.911133,66,306,2.025149
0.25,15,engagement_g00_d10.0,3022,98.127280,194.911133,6,1218,8.060887
0.25,15,engagement_g05_d0.0,3022,104.256159,194.739933,55,421,2.786234
0.25,15,engagement_g05_d0.25,3022,103.848936,194.739933,46,396,2.620781
0.25,15,engagement_g05_d0.5,3022,103.920979,194.739933,45,395,2.614163
0.25,15,engagement_g05_d1.0,3022,103.867821,194.739933,44,396,2.620781
0.25,15,engagement_g05_d2.0,3022,104.707923,194.739933,36,399,2.640635
0.25,15,engagement_g05_d5.0,3022,103.408911,191.250963,13,801,5.301125
0.25,15,engagement_g05_d10.0,3022,97.276991,194.739933,2,1227,8.120450
0.25,15,oracle_a1,3022,28.162006,82.206592,1466,444,2.938451
0.25,16,static,3097,90.475705,187.034514,0,1200,7.749435
0.25,16,nearest,3097,93.790994,177.163443,5,642,4.145948
0.25,16,naive_target_aware,3097,88.039463,189.680270,644,285,1.840491
0.25,16,engagement_g00_d0.0,3097,88.039463,189.680270,644,285,1.840491
0.25,16,engagement_g00_d0.25,3097,88.545042,190.823164,366,290,1.872780
0.25,16,engagement_g00_d0.5,3097,88.481822,189.908849,321,297,1.917985
0.25,16,engagement_g00_d1.0,3097,90.554909,190.823164,247,307,1.982564
0.25,16,engagement_g00_d2.0,3097,92.688447,190.823164,178,301,1.943817
0.25,16,engagement_g00_d5.0,3097,95.631320,190.823164,79,367,2.370036
0.25,16,engagement_g00_d10.0,3097,98.982411,189.680270,15,791,5.108169
0.25,16,engagement_g05_d0.0,3097,93.990388,190.823164,65,394,2.544398
0.25,16,engagement_g05_d0.25,3097,94.125830,190.823164,58,393,2.537940
0.25,16,engagement_g05_d0.5,3097,93.936733,190.823164,57,392,2.531482
0.25,16,engagement_g05_d1.0,3097,93.800587,190.823164,55,390,2.518566
0.25,16,engagement_g05_d2.0,3097,93.924476,190.823164,50,496,3.203100
0.25,16,engagement_g05_d5.0,3097,93.388019,190.823164,23,568,3.668066
0.25,16,engagement_g05_d10.0,3097,91.610337,187.034514,2,989,6.386826
0.25,16,oracle_a1,3097,24.595990,69.552815,1622,433,2.796254
0.25,17,static,2945,115.343564,191.935999,0,1800,12.224109
0.25,17,nearest,2945,89.720495,181.989679,4,1127,7.653650
0.25,17,naive_target_aware,2945,88.520778,186.462393,640,283,1.921902
0.25,17,engagement_g00_d0.0,2945,88.520778,186.462393,640,283,1.921902
0.25,17,engagement_g00_d0.25,2945,89.829740,186.462393,361,285,1.935484
0.25,17,engagement_g00_d0.5,2945,89.710705,186.462393,324,291,1.976231
0.25,17,engagement_g00_d1.0,2945,90.498483,186.462393,261,305,2.071307
0.25,17,engagement_g00_d2.0,2945,94.688794,187.239980,184,269,1.826825
0.25,17,engagement_g00_d5.0,2945,100.455146,194.743651,78,444,3.015280
0.25,17,engagement_g00_d10.0,2945,99.877206,191.935999,11,589,4.000000
0.25,17,engagement_g05_d0.0,2945,99.904944,191.935999,48,354,2.404075
0.25,17,engagement_g05_d0.25,2945,99.908404,191.935999,41,354,2.404075
0.25,17,engagement_g05_d0.5,2945,100.835232,191.935999,40,354,2.404075
0.25,17,engagement_g05_d1.0,2945,102.695529,192.772862,39,425,2.886248
0.25,17,engagement_g05_d2.0,2945,104.342361,194.743651,36,423,2.872666
0.25,17,engagement_g05_d5.0,2945,101.951157,191.935999,15,505,3.429542
0.25,17,engagement_g05_d10.0,2945,115.788108,191.935999,1,1260,8.556876
0.25,17,oracle_a1,2945,27.919699,70.720488,1392,603,4.095076
0.25,18,static,3040,103.294983,183.163229,0,1230,8.092105
0.25,18,nearest,3040,101.740731,195.269272,40,942,6.197368
0.25,18,naive_target_aware,3040,93.185016,187.074705,664,274,1.802632
0.25,18,engagement_g00_d0.0,3040,93.185016,187.074705,664,274,1.802632
0.25,18,engagement_g00_d0.25,3040,92.485487,187.074705,359,269,1.769737
0.25,18,engagement_g00_d0.5,3040,92.990061,187.074705,324,281,1.848684
0.25,18,engagement_g00_d1.0,3040,93.252303,187.190564,271,280,1.842105
0.25,18,engagement_g00_d2.0,3040,97.643632,189.391888,190,310,2.039474
0.25,18,engagement_g00_d5.0,3040,104.599545,194.101582,66,402,2.644737
0.25,18,engagement_g00_d10.0,3040,104.208276,194.101582,8,843,5.546053
0.25,18,engagement_g05_d0.0,3040,103.472565,194.101582,45,422,2.776316
0.25,18,engagement_g05_d0.25,3040,103.441978,194.101582,41,422,2.776316
0.25,18,engagement_g05_d0.5,3040,103.188478,194.101582,38,422,2.776316
0.25,18,engagement_g05_d1.0,3040,103.323445,194.101582,38,422,2.776316
0.25,18,engagement_g05_d2.0,3040,104.793752,194.101582,34,748,4.921053
0.25,18,engagement_g05_d5.0,3040,106.675742,194.101582,13,1093,7.190789
0.25,18,engagement_g05_d10.0,3040,103.294983,183.163229,0,1230,8.092105
0.25,18,oracle_a1,3040,24.597733,57.509057,1643,510,3.355263
0.25,19,static,2979,107.651287,195.753930,0,604,4.055052
0.25,19,nearest,2979,102.963640,198.905499,16,1173,7.875126
0.25,19,naive_target_aware,2979,96.884057,194.302009,649,362,2.430346
0.25,19,engagement_g00_d0.0,2979,96.884057,194.302009,649,362,2.430346
0.25,19,engagement_g00_d0.25,2979,98.274295,194.027842,366,356,2.390064
0.25,19,engagement_g00_d0.5,2979,98.485363,194.027842,325,366,2.457200
0.25,19,engagement_g00_d1.0,2979,99.595754,194.027842,252,338,2.269218
0.25,19,engagement_g00_d2.0,2979,102.294484,194.302009,181,387,2.598187
0.25,19,engagement_g00_d5.0,2979,108.717799,195.864866,75,339,2.275932
0.25,19,engagement_g00_d10.0,2979,105.118465,191.218909,9,626,4.202753
0.25,19,engagement_g05_d0.0,2979,104.310540,194.302009,55,411,2.759315
0.25,19,engagement_g05_d0.25,2979,105.517424,194.302009,46,463,3.108426
0.25,19,engagement_g05_d0.5,2979,105.650169,194.302009,46,463,3.108426
0.25,19,engagement_g05_d1.0,2979,105.675214,194.753270,45,464,3.115139
0.25,19,engagement_g05_d2.0,2979,106.429038,194.302009,43,468,3.141994
0.25,19,engagement_g05_d5.0,2979,107.909477,194.027842,20,816,5.478348
0.25,19,engagement_g05_d10.0,2979,107.151994,191.447600,2,601,4.034911
0.25,19,oracle_a1,2979,25.326441,60.896324,1678,777,5.216516
0.25,20,static,3045,104.126646,188.764972,0,636,4.177340
0.25,20,nearest,3045,104.628494,196.288496,33,920,6.042693
0.25,20,naive_target_aware,3045,93.149687,188.818412,675,299,1.963875
0.25,20,engagement_g00_d0.0,3045,93.149687,188.818412,675,299,1.963875
0.25,20,engagement_g00_d0.25,3045,93.983834,190.309189,363,301,1.977011
0.25,20,engagement_g00_d0.5,3045,94.593920,190.011034,324,310,2.036125
0.25,20,engagement_g00_d1.0,3045,95.939555,188.818412,261,323,2.121511
0.25,20,engagement_g00_d2.0,3045,98.602172,190.309189,188,335,2.200328
0.25,20,engagement_g00_d5.0,3045,100.817800,188.818412,72,360,2.364532
0.25,20,engagement_g00_d10.0,3045,104.813431,192.153435,8,636,4.177340
0.25,20,engagement_g05_d0.0,3045,104.938810,195.621442,46,413,2.712644
0.25,20,engagement_g05_d0.25,3045,105.341041,195.621442,41,413,2.712644
0.25,20,engagement_g05_d0.5,3045,105.357155,195.621442,40,413,2.712644
0.25,20,engagement_g05_d1.0,3045,105.120896,195.621442,38,413,2.712644
0.25,20,engagement_g05_d2.0,3045,105.721478,195.621442,34,416,2.732348
0.25,20,engagement_g05_d5.0,3045,104.334556,190.309189,15,632,4.151067
0.25,20,engagement_g05_d10.0,3045,104.564453,188.551211,1,636,4.177340
0.25,20,oracle_a1,3045,29.448732,79.664641,1437,555,3.645320
0.25,21,static,3058,107.918034,197.070043,0,644,4.211903
0.25,21,nearest,3058,98.298303,188.161891,22,1197,7.828646
0.25,21,naive_target_aware,3058,91.751716,190.876755,630,257,1.680837
0.25,21,engagement_g00_d0.0,3058,91.751716,190.876755,630,257,1.680837
0.25,21,engagement_g00_d0.25,3058,92.874344,189.391733,357,245,1.602354
0.25,21,engagement_g00_d0.5,3058,93.585464,189.391733,319,246,1.608895
0.25,21,engagement_g00_d1.0,3058,95.164811,190.876755,267,260,1.700458
0.25,21,engagement_g00_d2.0,3058,97.024196,191.312631,180,276,1.805101
0.25,21,engagement_g00_d5.0,3058,103.189538,189.391733,78,346,2.262917
0.25,21,engagement_g00_d10.0,3058,100.178769,190.876755,6,634,4.146501
0.25,21,engagement_g05_d0.0,3058,106.048933,191.312631,45,680,4.447351
0.25,21,engagement_g05_d0.25,3058,106.465722,191.312631,43,680,4.447351
0.25,21,engagement_g05_d0.5,3058,106.195916,190.876755,41,680,4.447351
0.25,21,engagement_g05_d1.0,3058,106.938727,190.876755,39,677,4.427731
0.25,21,engagement_g05_d2.0,3058,106.854035,191.312631,36,664,4.342708
0.25,21,engagement_g05_d5.0,3058,107.785326,189.321484,13,931,6.088947
0.25,21,engagement_g05_d10.0,3058,107.918034,197.070043,0,644,4.211903
